Z,alpha,BHBH,BHBHm,BHNS,BHNSm,NSNS,NSNSm,BHBHI,BHBHII,BHBHIII,BHBHIIIa,BHBHIIIb,BHBHIV,BHBHIVa,BHBHIVb,BHBHC1,BHBHK1,BHBHC2,BHBHK2,BHBHC3,BHBHK3,BHBHSt,BHBHSu,BHBHmI,BHBHmII,BHBHmIII,BHBHmIIIa,BHBHmIIIb,BHBHmIV,BHBHmIVa,BHBHmIVb,BHBHmC1,BHBHmK1,BHBHmC2,BHBHmK2,BHBHmC3,BHBHmK3,BHBHmSt,BHBHmSu,BHNSI,BHNSII,BHNSIII,BHNSIIIa,BHNSIIIb,BHNSIV,BHNSIVa,BHNSIVb,BHNSC1,BHNSK1,BHNSC2,BHNSK2,BHNSC3,BHNSK3,BHNSSt,BHNSSu,BHNSmI,BHNSmII,BHNSmIII,BHNSmIIIa,BHNSmIIIb,BHNSmIV,BHNSmIVa,BHNSmIVb,BHNSmC1,BHNSmK1,BHNSmC2,BHNSmK2,BHNSmC3,BHNSmK3,BHNSmSt,BHNSmSu,NSNSI,NSNSII,NSNSIII,NSNSIIIa,NSNSIIIb,NSNSIV,NSNSIVa,NSNSIVb,NSNSC1,NSNSK1,NSNSC2,NSNSK2,NSNSC3,NSNSK3,NSNSSt,NSNSSu,NSNSmI,NSNSmII,NSNSmIII,NSNSmIIIa,NSNSmIIIb,NSNSmIV,NSNSmIVa,NSNSmIVb,NSNSmC1,NSNSmK1,NSNSmC2,NSNSmK2,NSNSmC3,NSNSmK3,NSNSmSt,NSNSmSu,label
0.0001,3.0,35770,5469,6592,1277,3657,3452,2256,23140,797,0,797,1101,157,944,3211,8,945,0,0,0,21035,1009,2182,2392,62,0,62,829,59,770,2130,8,945,0,0,0,9191,937,1693,3177,1620,0,1620,0,0,0,2412,0,944,0,0,0,8021,956,1001,243,33,0,33,0,0,0,90,0,944,0,0,0,1267,956,1600,0,2004,0,2004,46,29,17,43,0,1771,0,1841,0,3834,3470,1580,0,1842,0,1842,28,26,2,3,0,1608,0,1841,0,3433,3468,fiducial_notides_pericirc
0.0002,3.0,37196,5683,6415,1284,4506,2401,2764,23430,1149,0,1149,1341,191,1150,4618,11,639,0,0,0,25801,727,2447,2273,57,0,57,902,42,860,2786,11,622,0,0,0,10217,622,1647,2907,1771,0,1771,1,1,0,2466,0,985,0,0,0,8244,960,1011,236,36,0,36,1,1,0,98,0,950,0,0,0,1333,960,2701,0,1624,0,1624,175,76,99,1290,1,2398,0,816,0,6554,2447,1479,0,801,0,801,121,69,52,11,1,1584,0,806,0,2363,2436,fiducial_notides_pericirc
0.0004,3.0,40031,7187,6890,1614,4096,3535,5378,21543,2374,0,2374,2260,262,1998,9141,4,962,0,0,0,39393,537,3140,2022,365,0,365,1657,82,1575,4730,4,434,0,0,0,13800,90,1186,1670,3853,0,3853,111,4,107,2217,0,2947,0,1,0,11841,1028,1092,167,254,0,254,101,4,97,222,0,1224,0,1,0,2127,1028,2485,0,918,0,918,687,581,106,413,0,2914,0,767,0,4476,3698,2213,0,754,0,754,568,538,30,20,0,2762,0,753,0,3385,3678,fiducial_notides_pericirc
0.0006,3.0,40994,7712,7018,1493,9386,7812,6372,19918,3857,0,3857,2662,205,2457,10430,6,2554,0,0,0,49221,532,3623,1928,199,0,199,1958,105,1853,5593,5,189,0,0,0,14980,6,1104,1538,4177,0,4177,142,27,115,2406,0,3025,0,1,0,12760,861,1026,175,166,0,166,126,26,100,335,0,982,0,1,0,2099,861,6290,0,1261,0,1261,1832,1668,164,1241,3,7148,0,995,0,10709,8024,5374,0,936,0,936,1502,1455,47,27,3,6811,0,974,0,7633,7977,fiducial_notides_pericirc
0.0008,3.0,41557,8023,7205,1440,7973,5661,7525,18058,4895,0,4895,2872,239,2633,11635,4,3758,0,0,0,55675,547,3858,1835,204,0,204,2124,137,1987,5996,4,191,0,0,0,15697,5,1056,1468,4415,0,4415,197,47,150,2223,0,3448,0,7,0,13353,737,952,152,165,0,165,171,43,128,425,0,856,0,7,0,2132,737,4225,0,1229,0,1229,2515,2347,168,1250,0,6053,0,666,0,10178,5742,3215,0,559,0,559,1887,1846,41,18,0,4985,0,658,0,5579,5734,fiducial_notides_pericirc
0.001,3.0,41799,8107,7022,1401,6867,4818,8071,18359,4507,0,4507,2766,289,2477,12013,5,3435,0,0,0,58237,135,4102,1762,198,0,198,2043,176,1867,6146,4,198,0,0,0,15954,5,998,1552,4158,0,4158,230,70,160,2351,0,3034,0,11,0,13194,552,930,157,123,0,123,191,64,127,603,0,630,0,11,0,2236,552,3273,0,982,0,982,2606,2449,157,1103,1,5132,0,627,0,8779,4924,2535,0,481,0,481,1802,1766,36,30,1,4164,0,624,0,4709,4919,fiducial_notides_pericirc
0.002,3.0,39818,8342,7656,1649,5855,3416,9503,16455,3838,0,3838,2654,730,1924,13318,11,2769,0,0,0,58922,142,5242,1443,127,0,127,1528,314,1214,6774,9,125,0,0,0,16438,11,1313,1573,4237,0,4237,427,201,226,3001,0,2979,0,8,0,14858,153,1081,166,96,0,96,306,132,174,1269,0,206,0,8,0,3140,153,1878,0,1250,0,1250,2720,2583,137,1247,0,3480,0,1122,0,8042,3649,1202,0,724,0,724,1490,1459,31,52,0,2252,0,1112,0,3196,3635,fiducial_notides_pericirc
0.004,3.0,37839,5642,7232,1106,6469,3892,12232,11111,4136,0,4136,2983,1841,1142,17895,14,1539,0,0,0,55099,86,4536,577,3,0,3,526,227,299,5063,3,2,0,0,0,11237,30,2383,1644,2698,0,2698,421,288,133,3552,5,1967,0,0,0,14142,14,761,181,34,0,34,130,60,70,899,5,26,0,0,0,2189,14,2455,0,1661,0,1661,2349,2216,133,1359,1,3318,0,1788,0,8589,4336,1877,0,1173,0,1173,842,808,34,67,0,2142,0,1683,0,3586,4195,fiducial_notides_pericirc
0.006,3.0,35193,1437,6146,722,5412,2651,9701,13915,870,0,870,2765,1767,998,13065,27,335,0,0,0,51616,44,906,419,0,0,0,112,44,68,1015,0,3,0,0,0,2828,44,2389,1690,1682,0,1682,337,301,36,2998,0,1427,0,0,0,12006,27,472,186,17,0,17,47,39,8,518,0,18,0,0,0,1414,27,1505,0,1771,0,1771,2135,2030,105,1493,2,2091,0,1827,0,7766,3054,733,0,1181,0,1181,737,715,22,102,0,810,0,1739,0,2398,2904,fiducial_notides_pericirc
0.008,3.0,32286,611,6063,479,5317,2625,10499,7972,1743,0,1743,3045,2230,815,14977,12,377,0,0,0,45530,50,435,109,0,0,0,66,48,18,499,0,2,0,0,0,1169,50,1881,1410,2201,0,2201,488,460,28,2754,0,1839,0,0,0,11768,37,224,188,23,0,23,44,39,5,270,0,21,0,0,0,920,37,1280,0,1979,0,1979,2055,1973,82,1100,1,2321,0,1893,0,7503,3125,716,0,1239,0,1239,670,650,20,24,1,829,0,1772,0,2335,2915,fiducial_notides_pericirc
