Z,alpha,BHBH,BHBHm,BHNS,BHNSm,NSNS,NSNSm,BHBHI,BHBHII,BHBHIII,BHBHIIIa,BHBHIIIb,BHBHIV,BHBHIVa,BHBHIVb,BHBHC1,BHBHK1,BHBHC2,BHBHK2,BHBHC3,BHBHK3,BHBHSt,BHBHSu,BHBHmI,BHBHmII,BHBHmIII,BHBHmIIIa,BHBHmIIIb,BHBHmIV,BHBHmIVa,BHBHmIVb,BHBHmC1,BHBHmK1,BHBHmC2,BHBHmK2,BHBHmC3,BHBHmK3,BHBHmSt,BHBHmSu,BHNSI,BHNSII,BHNSIII,BHNSIIIa,BHNSIIIb,BHNSIV,BHNSIVa,BHNSIVb,BHNSC1,BHNSK1,BHNSC2,BHNSK2,BHNSC3,BHNSK3,BHNSSt,BHNSSu,BHNSmI,BHNSmII,BHNSmIII,BHNSmIIIa,BHNSmIIIb,BHNSmIV,BHNSmIVa,BHNSmIVb,BHNSmC1,BHNSmK1,BHNSmC2,BHNSmK2,BHNSmC3,BHNSmK3,BHNSmSt,BHNSmSu,NSNSI,NSNSII,NSNSIII,NSNSIIIa,NSNSIIIb,NSNSIV,NSNSIVa,NSNSIVb,NSNSC1,NSNSK1,NSNSC2,NSNSK2,NSNSC3,NSNSK3,NSNSSt,NSNSSu,NSNSmI,NSNSmII,NSNSmIII,NSNSmIIIa,NSNSmIIIb,NSNSmIV,NSNSmIVa,NSNSmIVb,NSNSmC1,NSNSmK1,NSNSmC2,NSNSmK2,NSNSmC3,NSNSmK3,NSNSmSt,NSNSmSu,label
0.01,0.5,319,155,238,75,188,111,68,105,2,0,2,142,51,91,212,1,0,0,0,0,627,0,33,53,0,0,0,68,14,54,101,0,0,0,0,0,305,0,61,74,46,0,46,57,45,12,131,3,33,0,0,0,470,5,20,28,7,0,7,20,16,4,39,2,8,0,0,0,145,5,11,0,0,0,0,176,160,16,100,43,72,0,16,0,290,84,10,0,0,0,0,101,89,12,29,43,66,0,16,0,138,83,fiducial_kick265
0.014,0.5,123,38,168,44,146,102,28,44,1,0,1,46,13,33,73,0,3,0,0,0,235,0,6,5,0,0,0,26,2,24,31,0,1,0,0,0,72,0,14,15,105,0,105,34,30,4,59,0,94,0,0,0,335,1,2,3,32,0,32,7,6,1,10,0,31,0,0,0,87,1,3,1,4,0,4,137,125,12,36,59,91,0,18,0,193,97,2,0,4,0,4,95,88,7,5,59,79,0,18,0,106,96,fiducial_kick265
0.017,0.5,87,33,114,21,155,120,26,26,0,0,0,29,7,22,56,0,0,0,0,0,168,0,12,5,0,0,0,16,1,15,28,0,0,0,0,0,66,0,35,11,55,0,55,13,9,4,49,0,54,0,0,0,227,1,2,3,10,0,10,6,3,3,8,0,10,0,0,0,41,1,0,0,19,0,19,135,127,8,31,70,81,0,43,0,193,115,0,0,19,0,19,100,93,7,7,70,70,0,43,0,124,114,fiducial_kick265
0.02,0.5,29,7,87,15,151,117,6,11,0,0,0,10,4,6,17,0,0,0,0,0,53,0,0,2,0,0,0,5,1,4,5,0,0,0,0,0,13,0,32,10,32,0,32,5,5,0,45,0,32,0,0,0,174,0,7,1,7,0,7,0,0,0,7,0,7,0,0,0,30,0,0,0,22,0,22,128,122,6,23,76,82,0,46,0,171,129,0,0,20,0,20,96,90,6,2,76,69,0,46,0,105,127,fiducial_kick265
0.03,0.5,8,1,50,15,158,138,1,7,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,36,3,0,0,0,5,5,0,47,1,0,0,0,0,96,3,10,0,0,0,0,3,3,0,15,1,0,0,0,0,27,2,3,0,38,0,38,116,114,2,14,70,81,0,63,0,175,140,3,0,38,0,38,96,95,1,2,70,73,0,63,0,135,140,fiducial_kick265
0.0001,1.0,2587,1853,921,425,11,8,533,1647,74,0,74,324,43,281,913,640,27,4,0,0,3184,19,519,978,43,0,43,306,39,267,848,608,27,4,0,0,2616,17,299,511,107,0,107,1,1,0,374,303,36,5,0,0,1041,37,253,139,31,0,31,1,1,0,252,249,34,4,0,0,508,37,4,0,7,0,7,0,0,0,1,6,6,0,4,0,13,7,3,0,5,0,5,0,0,0,0,3,4,0,4,0,7,7,fiducial_kick265
0.0002,1.0,2574,1664,847,372,78,73,482,1614,122,0,122,354,27,327,929,540,31,4,0,0,3408,16,453,835,51,0,51,324,22,302,798,500,31,4,0,0,2516,16,230,444,172,0,172,0,0,0,369,230,34,1,0,0,1055,41,202,140,29,0,29,0,0,0,199,193,33,1,0,0,471,41,51,0,26,0,26,0,0,0,2,4,55,0,21,0,82,71,49,0,23,0,23,0,0,0,0,3,52,0,21,0,73,71,fiducial_kick265
0.0004,1.0,2149,1529,673,403,47,38,466,1052,131,0,131,496,76,420,1030,512,66,5,1,0,3414,36,437,570,69,0,69,449,74,375,894,487,64,5,1,0,2607,31,99,251,319,0,319,4,4,0,253,234,122,4,47,0,1095,74,88,137,174,0,174,4,4,0,117,201,102,4,47,0,660,74,19,0,5,0,5,23,13,10,12,15,32,0,3,0,61,33,12,0,5,0,5,21,11,10,3,15,32,0,3,0,43,33,fiducial_kick265
0.0006,1.0,2412,1728,581,361,159,151,375,1158,201,0,201,675,194,481,1122,445,130,5,2,0,4344,27,342,647,124,0,124,614,188,426,973,419,106,5,2,0,3224,22,85,203,269,0,269,24,21,3,236,166,123,0,19,0,1055,60,82,127,128,0,128,24,21,3,120,143,95,0,19,0,644,60,51,0,31,0,31,77,69,8,21,43,111,0,27,0,176,141,46,0,30,0,30,75,69,6,14,41,110,0,27,0,160,141,fiducial_kick265
0.0008,1.0,2262,1734,574,356,161,154,369,875,194,0,194,822,204,618,1233,410,152,2,2,0,4221,28,336,509,130,0,130,757,196,561,1104,392,119,2,2,0,3290,25,89,194,269,0,269,22,14,8,208,170,141,0,31,0,1057,71,85,119,130,0,130,22,14,8,107,142,99,0,31,0,633,71,56,0,52,0,52,53,39,14,13,23,96,0,52,0,167,155,54,0,52,0,52,48,36,12,6,22,96,0,52,0,153,155,fiducial_kick265
0.001,1.0,1997,1573,542,352,182,167,371,748,151,0,151,725,190,535,1129,412,119,1,1,0,3799,17,335,463,104,0,104,669,182,487,1013,388,96,1,1,0,3030,17,116,179,219,0,219,28,21,7,209,156,133,1,21,0,1021,53,113,101,110,0,110,28,21,7,133,126,97,1,21,0,646,53,41,0,36,0,36,105,99,6,17,42,117,0,48,0,170,194,39,0,36,0,36,92,86,6,4,40,115,0,48,0,143,191,fiducial_kick265
0.002,1.0,1711,1310,483,333,251,227,335,695,83,0,83,597,79,518,956,198,60,0,0,0,3368,6,316,418,56,0,56,519,62,457,842,186,50,0,0,0,2581,6,119,140,100,0,100,124,97,27,243,46,95,0,5,0,917,47,117,67,34,0,34,115,89,26,200,38,61,0,5,0,617,47,37,0,46,0,46,168,158,10,26,111,112,0,113,0,270,232,37,0,45,0,45,145,137,8,10,111,104,0,113,0,222,232,fiducial_kick265
0.004,1.0,1231,923,507,381,362,311,415,240,47,0,47,529,280,249,980,46,11,0,0,0,2450,0,394,104,21,0,21,404,216,188,814,40,5,0,0,0,1841,0,168,145,24,0,24,170,113,57,269,17,93,0,0,0,928,84,153,73,9,0,9,146,93,53,222,15,86,0,0,0,676,84,49,0,37,0,37,276,261,15,63,150,160,0,139,0,406,318,45,0,36,0,36,230,218,12,26,150,146,0,139,0,305,317,fiducial_kick265
0.006,1.0,662,393,343,186,432,329,187,170,3,0,3,302,140,162,492,11,0,0,0,0,1321,0,148,67,1,0,1,177,69,108,326,8,0,0,0,0,786,0,95,137,12,0,12,99,83,16,195,3,11,0,0,0,676,8,70,53,2,0,2,61,47,14,130,3,3,0,0,0,364,8,51,0,39,0,39,341,326,15,139,132,166,0,127,0,534,329,47,0,37,0,37,245,235,10,50,132,152,0,127,0,332,326,fiducial_kick265
0.008,1.0,361,168,281,103,414,321,102,99,7,0,7,153,60,93,262,4,0,0,0,0,720,0,54,40,3,0,3,71,19,52,128,2,0,0,0,0,336,0,58,103,22,0,22,98,82,16,163,2,15,0,0,0,557,5,16,35,4,0,4,48,33,15,65,2,3,0,0,0,201,5,42,0,52,0,52,319,302,17,109,154,124,0,181,0,456,371,34,0,51,0,51,236,224,12,32,152,108,0,181,0,274,368,fiducial_kick265
0.01,1.0,258,123,191,55,372,302,62,105,1,0,1,88,33,55,151,0,0,0,0,0,506,0,30,53,0,0,0,39,8,31,69,0,0,0,0,0,241,0,57,74,26,0,26,34,26,8,102,0,15,0,0,0,376,5,13,28,3,0,3,11,7,4,24,0,3,0,0,0,105,5,34,0,71,0,71,266,244,22,72,149,105,0,195,0,382,361,30,0,69,0,69,203,189,14,19,148,88,0,195,0,243,361,fiducial_kick265
0.014,1.0,102,24,116,22,418,377,26,44,0,0,0,28,4,24,54,0,1,0,0,0,193,0,3,5,0,0,0,15,1,14,18,0,0,0,0,0,44,0,11,15,75,0,75,15,15,0,33,0,68,0,0,0,229,3,2,3,15,0,15,2,2,0,6,0,13,0,0,0,42,2,29,1,90,0,90,297,287,10,38,189,103,0,276,0,314,521,28,0,90,0,90,258,251,7,11,189,90,0,276,0,233,520,fiducial_kick265
0.017,1.0,75,26,78,10,489,455,23,26,0,0,0,21,4,17,44,0,0,0,0,0,144,0,10,5,0,0,0,11,1,10,21,0,0,0,0,0,52,0,23,11,37,0,37,7,6,1,30,0,37,0,0,0,156,0,1,3,5,0,5,1,1,0,2,0,5,0,0,0,20,0,21,0,103,0,103,364,363,1,30,225,94,0,365,0,311,666,21,0,102,0,102,331,330,1,7,225,83,0,365,0,244,665,fiducial_kick265
0.02,1.0,24,3,67,11,548,526,6,11,0,0,0,5,3,2,12,0,0,0,0,0,43,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,5,0,23,10,21,0,21,5,4,1,36,0,21,0,0,0,133,1,5,1,5,0,5,0,0,0,5,0,5,0,0,0,21,1,27,0,127,0,127,393,392,1,18,239,92,0,438,0,300,795,27,0,127,0,127,371,370,1,4,239,84,0,438,0,257,794,fiducial_kick265
0.03,1.0,8,1,42,10,636,617,1,7,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29,3,0,0,0,5,5,0,38,2,1,0,0,0,79,4,7,0,0,0,0,3,3,0,9,1,1,0,0,0,18,2,16,0,106,0,106,514,514,0,14,273,78,0,544,0,259,1013,16,0,106,0,106,495,495,0,3,273,70,0,544,0,222,1012,fiducial_kick265
0.0001,3.0,3722,2782,1279,522,558,545,809,1647,246,0,246,1015,64,951,1889,932,185,25,1,0,5261,165,722,978,130,0,130,951,56,895,1620,755,183,24,1,0,4388,162,351,511,403,0,403,13,1,12,583,408,169,13,16,0,1657,183,270,139,100,0,100,13,1,12,206,210,161,11,16,0,638,183,220,0,317,0,317,19,13,6,7,390,244,0,307,0,553,554,218,0,308,0,308,17,13,4,3,388,235,0,307,0,527,554,fiducial_kick265
0.0002,3.0,3346,2360,977,426,425,374,783,1614,127,0,127,820,21,799,1621,647,111,14,0,0,4879,90,713,835,66,0,66,746,13,733,1420,547,105,12,0,0,3874,89,299,444,215,0,215,18,0,18,405,251,124,5,4,0,1224,148,231,140,38,0,38,17,0,17,166,141,116,3,4,0,534,148,205,0,153,0,153,67,39,28,42,70,247,0,136,0,459,386,181,0,133,0,133,60,38,22,11,64,228,0,135,0,359,385,fiducial_kick265
0.0004,3.0,3003,2272,860,515,535,488,730,1052,107,0,107,1110,25,1085,1874,613,77,6,0,0,5153,43,638,570,63,0,63,1000,24,976,1635,501,67,5,0,0,4165,41,189,251,314,0,314,106,3,103,375,238,219,9,15,0,1384,169,171,137,113,0,113,94,3,91,186,142,177,7,15,0,804,169,145,0,115,0,115,275,232,43,60,160,364,0,111,0,525,543,134,0,107,0,107,247,219,28,23,156,355,0,110,0,438,536,fiducial_kick265
0.0006,3.0,3038,2299,674,412,907,837,646,1158,108,0,108,1124,31,1093,1795,457,85,3,0,0,5607,40,595,647,50,0,50,1007,25,982,1589,405,63,1,0,0,4385,38,152,203,204,0,204,115,8,107,332,129,139,3,0,0,1181,118,145,127,41,0,41,99,5,94,180,74,105,2,0,0,688,118,286,0,98,0,98,523,480,43,112,199,693,0,102,0,955,852,269,0,92,0,92,476,447,29,48,191,687,0,102,0,819,849,fiducial_kick265
0.0008,3.0,2700,2092,637,398,814,718,620,875,99,0,99,1104,31,1073,1754,422,71,3,0,0,5120,25,556,509,54,0,54,973,24,949,1535,359,48,3,0,0,4040,25,139,194,177,0,177,127,9,118,309,134,132,3,2,0,1142,107,129,119,41,0,41,109,7,102,184,78,93,1,2,0,676,107,164,0,58,0,58,592,537,55,145,160,586,0,83,0,928,698,152,0,43,0,43,523,488,35,67,155,568,0,83,0,736,698,fiducial_kick265
0.001,3.0,2443,1925,601,382,727,624,591,748,84,0,84,1018,36,982,1637,402,58,3,0,0,4701,22,533,463,46,0,46,883,35,848,1420,339,42,3,0,0,3754,22,115,179,153,0,153,154,21,133,305,152,115,2,2,0,1118,74,109,101,42,0,42,130,18,112,202,97,77,1,2,0,683,74,107,0,40,0,40,580,517,63,172,176,451,0,104,0,822,632,103,0,31,0,31,490,450,40,85,170,436,0,103,0,621,627,fiducial_kick265
0.002,3.0,1791,1337,504,348,557,447,420,695,35,0,35,640,88,552,1075,178,21,1,0,0,3521,16,383,418,21,0,21,515,69,446,904,150,15,1,0,0,2634,16,116,140,57,0,57,191,51,140,314,69,50,0,0,0,978,28,109,67,13,0,13,159,43,116,250,53,31,0,0,0,666,28,61,0,24,0,24,472,418,54,172,123,263,1,122,0,645,469,51,0,16,0,16,380,350,30,80,116,247,1,120,0,429,465,fiducial_kick265
0.004,3.0,911,562,404,230,486,371,311,240,34,0,34,326,145,181,665,34,6,0,0,0,1801,12,251,104,12,0,12,195,83,112,453,24,5,0,0,0,1110,12,127,145,11,0,11,121,59,62,250,24,9,0,0,0,802,5,79,73,3,0,3,75,35,40,152,17,5,0,0,0,455,5,79,0,26,0,26,381,346,35,160,149,184,0,142,0,570,402,70,0,18,0,18,283,260,23,67,144,166,0,138,0,347,395,fiducial_kick265
0.006,3.0,438,202,281,127,451,340,131,170,1,0,1,136,64,72,266,6,2,0,0,0,858,16,64,67,1,0,1,70,28,42,133,3,2,0,0,0,388,16,85,137,6,0,6,53,37,16,139,2,5,0,0,0,555,7,46,53,2,0,2,26,15,11,71,1,3,0,0,0,248,6,57,0,41,0,41,352,322,30,148,128,99,0,204,0,491,410,43,0,32,0,32,265,248,17,64,124,83,0,193,0,287,393,fiducial_kick265
0.008,3.0,246,109,204,56,325,249,76,99,4,0,4,67,33,34,147,3,0,0,0,0,480,11,35,40,1,0,1,33,15,18,69,1,0,0,0,0,207,11,45,103,11,0,11,45,33,12,93,1,8,0,0,0,403,5,10,35,1,0,1,10,5,5,20,0,1,0,0,0,108,4,31,0,44,0,44,249,236,13,67,109,79,0,179,0,308,341,19,0,34,0,34,196,190,6,17,105,61,0,171,0,171,327,fiducial_kick265
0.01,3.0,208,100,161,44,346,284,53,105,0,0,0,48,32,16,100,0,1,0,0,0,391,15,27,53,0,0,0,19,16,3,45,0,1,0,0,0,181,14,48,74,22,0,22,17,11,6,76,0,11,0,0,0,315,7,9,28,2,0,2,5,3,2,15,0,1,0,0,0,82,6,32,0,49,0,49,264,252,12,55,128,59,0,232,0,260,431,21,0,41,0,41,222,217,5,12,122,46,0,226,0,146,422,fiducial_kick265
0.014,3.0,85,15,94,18,345,307,22,44,0,0,0,16,7,9,37,0,1,0,0,0,154,5,3,5,0,0,0,6,5,1,8,0,1,0,0,0,21,5,9,15,55,0,55,15,15,0,30,0,49,0,0,0,185,3,1,3,9,0,9,5,5,0,8,0,7,0,0,0,33,3,27,1,59,0,59,257,255,2,29,118,69,0,246,0,220,469,25,0,56,0,56,226,225,1,8,115,58,0,241,0,154,460,fiducial_kick265
0.017,3.0,63,18,61,10,405,370,22,26,0,0,0,10,8,2,30,0,2,0,0,0,116,4,9,5,0,0,0,4,4,0,13,0,0,0,0,0,32,4,18,11,22,0,22,10,10,0,28,0,22,0,0,0,118,4,1,3,2,0,2,4,4,0,5,0,2,0,0,0,17,3,18,0,82,0,82,304,302,2,23,140,73,0,309,0,223,586,18,0,77,0,77,275,275,0,5,138,63,0,302,0,168,572,fiducial_kick265
0.02,3.0,23,7,49,9,395,368,5,11,0,0,0,5,5,0,11,0,0,0,0,0,36,5,0,2,0,0,0,5,5,0,5,0,0,0,0,0,8,5,18,10,11,0,11,4,4,0,28,0,11,0,0,0,96,2,5,1,2,0,2,1,1,0,6,0,2,0,0,0,17,1,17,0,72,0,72,305,305,0,9,162,59,0,327,0,175,614,16,0,65,0,65,287,287,0,1,157,46,0,321,0,135,601,fiducial_kick265
0.03,3.0,8,1,36,12,448,414,1,7,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,3,0,0,0,8,8,0,32,1,1,0,0,0,62,9,7,0,0,0,0,5,5,0,11,0,1,0,0,0,18,6,18,0,69,0,69,361,361,0,12,191,53,0,383,0,150,746,18,0,59,0,59,337,337,0,3,187,46,0,365,0,113,715,fiducial_kick265
0.0001,5.0,3777,2697,1418,563,2104,2054,717,1647,278,0,278,1133,58,1075,2047,854,83,29,0,0,5509,53,575,978,135,0,135,1009,48,961,1647,608,72,22,0,0,4421,52,351,511,489,0,489,67,3,64,700,440,198,24,9,0,1956,191,254,139,107,0,107,63,3,60,240,230,175,14,9,0,759,191,1262,0,540,0,540,301,238,63,63,1296,1439,7,602,0,1982,2173,1255,0,530,0,530,268,229,39,27,1287,1425,7,602,0,1889,2168,fiducial_kick265
0.0002,5.0,3335,2256,1066,500,1769,1663,683,1614,120,0,120,917,18,899,1672,587,49,3,0,0,4970,33,567,835,52,0,52,802,14,788,1383,430,38,1,0,0,3803,33,314,444,237,0,237,71,0,71,462,298,153,10,7,0,1410,168,240,140,55,0,55,65,0,65,216,180,137,6,7,0,692,168,959,0,200,0,200,610,514,96,132,668,1297,2,340,0,1594,1908,934,0,176,0,176,553,492,61,53,656,1273,2,337,0,1398,1894,fiducial_kick265
0.0004,5.0,2799,1999,891,515,1806,1707,634,1052,94,0,94,1017,53,964,1690,525,57,11,0,0,4804,26,515,570,42,0,42,872,52,820,1391,377,38,4,0,0,3689,25,227,251,286,0,286,127,3,124,488,261,148,12,4,0,1519,96,198,137,72,0,72,108,2,106,283,152,91,3,4,0,882,96,801,0,157,0,157,848,737,111,154,632,1193,2,459,0,1553,2042,783,0,149,0,149,775,703,72,70,615,1178,2,459,0,1369,2029,fiducial_kick265
0.0006,5.0,2751,1955,718,454,1536,1376,567,1158,103,0,103,921,27,894,1530,401,62,7,1,0,5070,21,482,647,46,0,46,780,20,760,1268,302,39,5,1,0,3745,20,205,203,188,0,188,122,8,114,428,164,87,6,0,0,1301,77,186,127,39,0,39,102,6,96,274,107,53,3,0,0,807,76,619,0,72,0,72,845,745,100,252,415,953,0,331,0,1445,1609,579,0,58,0,58,739,682,57,112,390,934,0,330,0,1140,1596,fiducial_kick265
0.0008,5.0,2426,1743,675,417,1217,1046,545,875,104,0,104,901,37,864,1498,367,52,2,1,0,4594,19,452,509,47,0,47,735,31,704,1206,269,27,1,1,0,3372,19,198,194,158,0,158,125,9,116,406,173,75,4,0,0,1265,57,170,119,30,0,30,98,8,90,263,109,35,1,0,0,762,57,396,0,46,0,46,775,658,117,279,312,693,0,245,0,1243,1189,363,0,34,0,34,649,583,66,125,289,677,0,244,0,906,1184,fiducial_kick265
0.001,5.0,2179,1624,618,392,1029,870,511,748,71,0,71,848,77,771,1390,329,41,1,0,0,4193,16,433,463,33,0,33,695,74,621,1141,244,20,0,0,0,3174,16,184,179,122,0,122,133,19,114,375,172,64,2,0,0,1183,41,160,101,27,0,27,104,15,89,258,113,33,1,0,0,737,41,283,0,30,0,30,716,602,114,268,292,539,2,222,0,1055,1003,267,0,20,0,20,583,519,64,128,270,521,2,221,0,749,991,fiducial_kick265
0.002,5.0,1567,1052,476,305,720,587,366,695,30,0,30,476,72,404,855,158,17,1,0,0,3076,20,283,418,17,0,17,334,53,281,625,104,9,1,0,0,2065,20,152,140,42,0,42,142,44,98,307,92,29,0,0,0,931,19,132,67,7,0,7,99,28,71,225,70,13,0,0,0,591,18,197,0,16,0,16,507,430,77,207,185,385,0,128,0,813,626,182,0,10,0,10,395,346,49,95,170,371,0,121,0,565,608,fiducial_kick265
0.004,5.0,750,398,359,189,349,246,259,240,28,0,28,223,113,110,507,27,3,0,0,0,1472,20,162,104,12,0,12,120,63,57,292,13,2,0,0,0,777,19,120,145,13,0,13,81,46,35,208,18,6,0,0,0,711,7,69,73,6,0,6,41,20,21,112,13,4,0,0,0,371,7,75,0,15,0,15,259,229,30,162,98,103,0,84,0,446,252,62,0,10,0,10,174,152,22,78,91,93,0,75,0,262,230,fiducial_kick265
0.006,5.0,377,158,251,110,287,198,108,170,1,0,1,98,56,42,207,5,0,0,0,0,729,23,50,67,1,0,1,40,23,17,91,2,0,0,0,0,297,19,70,137,7,0,7,37,28,9,109,3,5,0,0,0,490,12,30,53,3,0,3,24,18,6,54,1,3,0,0,0,208,12,48,0,14,0,14,225,199,26,116,71,71,0,100,0,330,244,32,0,8,0,8,158,139,19,45,68,61,0,92,0,168,228,fiducial_kick265
0.008,5.0,227,93,171,54,201,143,72,99,5,0,5,51,35,16,128,1,0,0,0,0,435,18,28,40,1,0,1,24,20,4,53,1,0,0,0,0,170,16,38,103,10,0,10,20,16,4,62,1,6,0,0,0,334,8,11,35,2,0,2,6,6,0,18,1,1,0,0,0,101,7,27,0,18,0,18,156,149,7,54,64,50,0,97,0,193,209,17,0,10,0,10,116,113,3,15,62,39,0,89,0,91,195,fiducial_kick265
