Z,alpha,BHBH,BHBHm,BHNS,BHNSm,NSNS,NSNSm,BHBHI,BHBHII,BHBHIII,BHBHIIIa,BHBHIIIb,BHBHIV,BHBHIVa,BHBHIVb,BHBHC1,BHBHK1,BHBHC2,BHBHK2,BHBHC3,BHBHK3,BHBHSt,BHBHSu,BHBHmI,BHBHmII,BHBHmIII,BHBHmIIIa,BHBHmIIIb,BHBHmIV,BHBHmIVa,BHBHmIVb,BHBHmC1,BHBHmK1,BHBHmC2,BHBHmK2,BHBHmC3,BHBHmK3,BHBHmSt,BHBHmSu,BHNSI,BHNSII,BHNSIII,BHNSIIIa,BHNSIIIb,BHNSIV,BHNSIVa,BHNSIVb,BHNSC1,BHNSK1,BHNSC2,BHNSK2,BHNSC3,BHNSK3,BHNSSt,BHNSSu,BHNSmI,BHNSmII,BHNSmIII,BHNSmIIIa,BHNSmIIIb,BHNSmIV,BHNSmIVa,BHNSmIVb,BHNSmC1,BHNSmK1,BHNSmC2,BHNSmK2,BHNSmC3,BHNSmK3,BHNSmSt,BHNSmSu,NSNSI,NSNSII,NSNSIII,NSNSIIIa,NSNSIIIb,NSNSIV,NSNSIVa,NSNSIVb,NSNSC1,NSNSK1,NSNSC2,NSNSK2,NSNSC3,NSNSK3,NSNSSt,NSNSSu,NSNSmI,NSNSmII,NSNSmIII,NSNSmIIIa,NSNSmIIIb,NSNSmIV,NSNSmIVa,NSNSmIVb,NSNSmC1,NSNSmK1,NSNSmC2,NSNSmK2,NSNSmC3,NSNSmK3,NSNSmSt,NSNSmSu,label
0.0004,1.0,134818,16198,25183,4452,2934,1641,8290,68770,7004,0,7004,4460,925,3535,16758,2090,3336,0,129,0,88527,760,1476,9327,1588,0,1588,3707,697,3010,5257,1400,1484,0,129,0,30441,355,980,5252,18466,0,18466,1,1,0,11576,1982,7048,0,1029,0,45312,1406,646,1634,2104,0,2104,1,1,0,994,694,795,0,1029,0,7304,1404,2332,0,227,0,227,343,179,164,1237,226,1535,0,148,0,4209,1611,1382,0,151,0,151,106,65,41,34,115,1459,0,148,0,1668,1611,fiducial_Hrad_5M
0.0006,1.0,146452,17232,27679,3943,9360,7736,11418,69603,14570,0,14570,6627,1908,4719,22128,1660,10953,0,27,0,141825,861,3357,6622,1601,0,1601,5586,1794,3792,8794,999,1787,0,27,0,32300,352,1181,4344,21773,0,21773,7,7,0,13220,1242,9409,0,447,0,52936,828,906,1380,1626,0,1626,7,7,0,1190,161,926,0,447,0,6995,825,6977,0,906,0,906,1452,1285,167,1678,348,6801,0,869,0,10804,7810,6025,0,872,0,872,832,809,23,100,208,6767,0,869,0,7704,7726,fiducial_Hrad_5M
0.0008,1.0,143376,18221,28671,4479,8436,7645,14991,57721,18856,0,18856,7455,1925,5530,26235,1355,15568,0,30,0,156268,699,3901,6359,1536,0,1536,6367,1857,4510,10228,942,1599,0,30,0,34598,251,1680,4094,22414,0,22414,28,27,1,11358,1415,12159,0,721,0,55008,1139,1393,1089,1947,0,1947,28,27,1,1619,266,1050,0,721,0,7780,1137,5899,0,1592,0,1592,909,671,238,788,232,6047,0,1578,0,9061,7742,5535,0,1579,0,1579,525,505,20,33,153,6034,0,1578,0,7536,7742,fiducial_Hrad_5M
0.001,1.0,139919,19240,29557,5903,7277,6302,17658,54727,17095,0,17095,7017,1914,5103,28729,1436,13544,0,47,0,157625,386,4829,6539,1658,0,1658,6153,1849,4304,10999,979,1652,0,47,0,37044,203,2955,4454,21504,0,21504,71,70,1,11850,1808,12013,2,789,0,56723,1125,2785,1062,1957,0,1957,70,70,0,3007,421,1045,2,789,0,10631,1125,4159,0,1095,0,1095,1968,1787,181,802,259,5322,0,1110,0,7597,6838,3753,0,1080,0,1080,1465,1449,16,40,162,5152,0,1110,0,5757,6838,fiducial_Hrad_5M
0.002,1.0,141416,25424,31032,6757,9446,5762,23190,57401,13632,0,13632,7380,1571,5809,35288,637,9435,0,0,0,182763,359,12279,6126,1650,0,1650,5330,770,4560,17548,400,1747,0,0,0,49487,156,4461,4770,20372,0,20372,809,777,32,10788,550,14746,0,198,0,59596,1102,3946,966,1038,0,1038,796,766,30,4161,213,1432,0,198,0,12377,1102,4242,0,1409,0,1409,3729,3390,339,1937,287,6041,0,1414,0,13086,5673,3885,0,1346,0,1346,526,481,45,88,195,4260,0,1414,0,5841,5673,fiducial_Hrad_5M
0.004,1.0,144614,31093,32863,9869,12308,6500,35286,46697,12206,0,12206,10464,5915,4549,57415,225,962,0,0,0,190450,46,25056,1050,302,0,302,4670,2400,2270,29751,104,287,0,0,0,61926,0,12328,6609,11572,0,11572,1831,1451,380,13449,210,12257,0,127,0,59785,4652,7167,875,338,0,338,1480,1138,342,4233,112,4634,0,127,0,15051,4649,4022,0,1712,0,1712,6534,6013,521,3421,238,7097,0,1761,0,18233,6311,3602,0,1613,0,1613,1279,1188,91,221,187,4518,0,1761,0,6719,6274,fiducial_Hrad_5M
0.006,1.0,137587,15378,29229,6634,13147,7204,32113,48825,2744,0,2744,10885,6830,4055,46012,143,25,0,0,0,187304,0,13232,572,0,0,0,1571,440,1131,14805,36,0,0,0,0,30723,0,12246,6596,8147,0,8147,1909,1712,197,15997,107,6408,0,0,0,57302,55,5159,679,61,0,61,732,603,129,5887,54,68,0,0,0,13188,55,4354,0,2130,0,2130,6647,6132,515,4147,252,6857,0,2137,0,19284,6980,3918,0,2063,0,2063,1217,1079,138,270,218,4797,0,2137,0,7454,6946,fiducial_Hrad_5M
0.008,1.0,128775,6098,28261,2381,13060,7297,32320,28615,6307,0,6307,12588,9164,3424,51437,198,101,0,0,0,165504,0,5174,384,0,0,0,538,35,503,5712,10,0,0,0,0,12179,0,9751,5420,10020,0,10020,2567,2355,212,14386,64,8074,0,0,0,54909,25,1449,567,102,0,102,260,198,62,1729,8,85,0,0,0,4723,24,4029,0,2653,0,2653,6348,5889,459,3930,339,6309,0,2798,0,18917,7147,3566,0,2543,0,2543,1184,1048,136,228,278,4271,0,2798,0,7508,7080,fiducial_Hrad_5M
0.01,1.0,124656,1873,26872,1507,11820,6758,28883,30018,2597,0,2597,10987,8430,2557,42575,100,236,0,0,0,185629,0,777,927,0,0,0,169,9,160,946,0,0,0,0,0,3745,0,10015,4290,9274,0,9274,2152,1918,234,13833,44,7741,0,0,0,50930,40,819,432,139,0,139,115,66,49,965,3,110,0,0,0,2956,39,2766,8,3489,0,3489,5350,4912,438,3063,295,4922,0,3630,0,16557,6659,2539,0,3410,0,3410,802,713,89,149,263,2979,0,3630,0,6851,6656,fiducial_Hrad_5M
0.014,1.0,105517,235,25778,598,11767,7764,17810,18164,1175,0,1175,7575,6403,1172,26707,41,1590,0,0,0,167840,0,150,10,0,0,0,70,6,64,221,0,0,0,0,0,464,0,4058,1034,17244,0,17244,2062,1945,117,7674,24,15912,0,0,0,48879,7,174,43,336,0,336,43,35,8,273,0,282,0,0,0,1180,7,2769,42,4247,0,4247,4463,4085,378,2298,320,4877,0,4317,0,15235,7786,2645,4,4129,0,4129,980,844,136,99,304,3344,0,4317,0,7745,7773,fiducial_Hrad_5M
