Z,alpha,BHBH,BHBHm,BHNS,BHNSm,NSNS,NSNSm,BHBHI,BHBHII,BHBHIII,BHBHIIIa,BHBHIIIb,BHBHIV,BHBHIVa,BHBHIVb,BHBHC1,BHBHK1,BHBHC2,BHBHK2,BHBHC3,BHBHK3,BHBHSt,BHBHSu,BHBHmI,BHBHmII,BHBHmIII,BHBHmIIIa,BHBHmIIIb,BHBHmIV,BHBHmIVa,BHBHmIVb,BHBHmC1,BHBHmK1,BHBHmC2,BHBHmK2,BHBHmC3,BHBHmK3,BHBHmSt,BHBHmSu,BHNSI,BHNSII,BHNSIII,BHNSIIIa,BHNSIIIb,BHNSIV,BHNSIVa,BHNSIVb,BHNSC1,BHNSK1,BHNSC2,BHNSK2,BHNSC3,BHNSK3,BHNSSt,BHNSSu,BHNSmI,BHNSmII,BHNSmIII,BHNSmIIIa,BHNSmIIIb,BHNSmIV,BHNSmIVa,BHNSmIVb,BHNSmC1,BHNSmK1,BHNSmC2,BHNSmK2,BHNSmC3,BHNSmK3,BHNSmSt,BHNSmSu,NSNSI,NSNSII,NSNSIII,NSNSIIIa,NSNSIIIb,NSNSIV,NSNSIVa,NSNSIVb,NSNSC1,NSNSK1,NSNSC2,NSNSK2,NSNSC3,NSNSK3,NSNSSt,NSNSSu,NSNSmI,NSNSmII,NSNSmIII,NSNSmIIIa,NSNSmIIIb,NSNSmIV,NSNSmIVa,NSNSmIVb,NSNSmC1,NSNSmK1,NSNSmC2,NSNSmK2,NSNSmC3,NSNSmK3,NSNSmSt,NSNSmSu,label
0.0002,1.0,34213,1833,46996,298,733,698,149,23408,679,0,679,496,62,434,1315,308,24,0,0,0,25813,41,100,1329,45,0,45,348,30,318,480,169,22,0,0,0,3352,14,571,43507,2796,0,2796,0,0,0,3401,305,24,0,0,0,91719,22,99,145,42,0,42,0,0,0,129,104,24,0,0,0,439,22,401,0,322,0,322,3,1,2,6,18,431,0,294,0,759,697,401,0,295,0,295,1,1,0,0,11,404,0,294,0,697,697,fiducial_qhe
0.0004,1.0,34613,1733,45325,475,93,36,585,20619,3393,0,3393,722,174,548,4218,327,535,0,27,0,34894,119,34,806,312,0,312,565,128,437,637,178,262,0,27,0,3357,47,48,41332,3834,0,3834,22,2,20,2660,376,1080,0,197,0,89934,202,1,100,360,0,360,0,0,0,60,124,118,0,197,0,728,201,0,0,52,0,52,35,1,34,35,7,26,0,30,0,144,34,0,0,30,0,30,6,0,6,2,4,4,0,30,0,38,34,fiducial_qhe
0.0006,1.0,36781,1906,48172,319,212,172,505,20421,5817,0,5817,1144,337,807,5776,256,1780,0,4,0,45448,148,55,611,293,0,293,932,331,601,991,132,299,0,4,0,3697,37,20,43380,4622,0,4622,83,15,68,3251,261,1429,0,59,0,95917,62,2,73,241,0,241,1,1,0,58,27,129,0,59,0,573,60,5,0,163,0,163,38,6,32,37,8,15,0,158,0,246,168,5,0,159,0,159,8,2,6,3,7,11,0,158,0,174,168,fiducial_qhe
0.0008,1.0,36409,2034,39371,337,372,321,618,18975,6595,0,6595,1320,349,971,6087,191,2538,0,5,0,48400,112,59,565,306,0,306,1095,340,755,1170,123,294,0,5,0,3984,17,14,34457,4715,0,4715,96,5,91,2978,263,1792,0,77,0,78412,82,1,60,270,0,270,3,3,0,43,49,157,0,77,0,588,82,0,0,315,0,315,48,7,41,47,5,7,0,314,0,411,320,0,0,314,0,314,6,0,6,1,4,6,0,314,0,321,320,fiducial_qhe
0.001,1.0,36340,1945,37591,348,282,186,624,19493,6290,0,6290,1199,332,867,5895,237,2313,0,6,0,49529,57,64,488,356,0,356,1026,326,700,1126,162,325,0,6,0,3805,18,9,32933,4401,0,4401,144,17,127,2816,347,1682,0,79,0,74847,98,0,52,272,0,272,19,17,2,44,73,173,0,79,0,594,97,0,0,187,0,187,84,48,36,41,4,53,0,182,0,361,186,0,0,180,0,180,6,2,4,0,2,4,0,182,0,186,186,fiducial_qhe
0.002,1.0,36771,1774,32710,301,714,255,478,22426,4861,0,4861,1067,81,986,4709,109,1781,0,0,0,54024,47,157,469,353,0,353,786,41,745,970,74,335,0,0,0,3465,0,5,26850,5429,0,5429,313,106,207,3687,80,2053,0,19,0,65077,71,1,38,148,0,148,113,103,10,82,14,162,0,19,0,530,70,0,0,230,0,230,472,405,67,73,9,405,1,228,0,1165,243,0,0,217,0,217,37,21,16,6,8,21,1,228,0,266,243,fiducial_qhe
0.004,1.0,39096,661,28403,184,987,395,569,26321,3276,0,3276,935,209,726,4660,38,192,0,0,0,58633,6,145,128,78,0,78,308,9,299,469,15,64,0,0,0,1304,0,22,22678,5319,0,5319,299,15,284,4323,7,1302,0,29,0,56546,49,13,26,72,0,72,73,0,73,72,1,57,0,29,0,321,47,0,0,352,0,352,630,531,99,91,17,533,0,360,0,1581,385,0,0,336,0,336,58,33,25,4,14,31,0,360,0,404,385,fiducial_qhe
0.006,1.0,27580,3038,5940,1298,2583,1411,6332,9876,580,0,580,2159,1313,846,9117,26,7,0,0,0,37562,0,2613,130,0,0,0,292,76,216,2907,9,0,0,0,0,6067,0,2427,1376,1725,0,1725,363,328,35,3161,26,1370,0,0,0,11690,15,998,151,17,0,17,132,111,21,1128,14,19,0,0,0,2576,15,847,0,446,0,446,1288,1200,88,829,63,1306,0,447,0,3791,1371,758,0,434,0,434,219,193,26,53,50,911,0,447,0,1458,1364,fiducial_qhe
0.008,1.0,25945,1250,5691,475,2612,1481,6388,5901,1272,0,1272,2513,1803,710,10203,50,23,0,0,0,33365,0,1068,80,0,0,0,101,6,95,1169,5,0,0,0,0,2497,0,1850,1121,2125,0,2125,515,473,42,2757,5,1749,0,0,0,11093,5,258,130,18,0,18,68,52,16,331,1,14,0,0,0,942,5,826,0,533,0,533,1248,1165,83,789,63,1264,0,555,0,3774,1441,750,0,511,0,511,220,198,22,48,58,878,0,555,0,1533,1429,fiducial_qhe
0.01,1.0,25083,369,5397,307,2304,1324,5716,6204,506,0,506,2148,1606,542,8388,23,46,0,0,0,37259,0,142,197,0,0,0,30,0,30,172,0,0,0,0,0,737,0,1939,846,1969,0,1969,450,409,41,2719,9,1658,0,0,0,10279,3,159,94,27,0,27,27,20,7,191,1,22,0,0,0,611,3,545,1,693,0,693,1030,948,82,603,58,950,0,716,0,3241,1295,508,0,676,0,676,140,125,15,27,55,581,0,716,0,1352,1295,fiducial_qhe
0.014,1.0,21071,36,5237,122,2303,1522,3477,3697,213,0,213,1471,1239,232,5230,8,286,0,0,0,33596,0,16,1,0,0,0,19,1,18,35,0,0,0,0,0,71,0,864,207,3464,0,3464,427,407,20,1618,0,3173,0,0,0,9907,4,32,6,78,0,78,6,5,1,51,0,65,0,0,0,240,2,549,5,857,0,857,845,784,61,443,56,953,0,855,0,2977,1528,527,0,826,0,826,169,152,17,14,52,653,0,855,0,1519,1524,fiducial_qhe
0.017,1.0,21011,39,4838,106,2510,1787,2965,3810,17,0,17,1303,1147,156,4792,12,55,0,0,0,35732,34,12,9,0,0,0,16,2,14,28,0,0,0,0,0,76,0,1587,246,2411,0,2411,360,343,17,2132,6,2386,0,0,0,9338,56,54,5,34,0,34,8,8,0,67,0,34,0,0,0,203,5,542,0,1007,0,1007,956,916,40,412,71,973,0,1121,0,3090,1920,538,0,960,0,960,289,279,10,11,65,655,0,1121,0,1666,1907,fiducial_qhe
0.02,1.0,15929,7,4227,85,2902,2189,1461,3099,0,0,0,627,545,82,2717,19,8,0,0,0,27752,47,0,0,0,0,0,6,0,6,6,0,0,0,0,0,13,0,1539,235,1629,0,1629,213,208,5,2299,13,1630,0,0,0,8133,126,41,2,22,0,22,9,8,1,61,0,22,0,0,0,162,4,651,1,1125,0,1125,1118,1083,35,405,80,1065,0,1425,0,3260,2530,636,0,1084,0,1084,469,458,11,9,75,755,0,1425,0,1871,2506,fiducial_qhe
0.03,1.0,7864,2,3593,88,3014,2428,245,2279,0,0,0,20,0,20,363,8,0,0,0,0,14490,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1994,61,101,0,101,131,130,1,3401,19,100,0,0,0,7083,23,62,2,0,0,0,2,2,0,86,1,0,0,0,0,174,2,503,0,1148,0,1148,1361,1334,27,323,119,865,0,1824,0,2973,3050,472,0,1126,0,1126,830,820,10,11,110,593,0,1824,0,1817,3038,fiducial_qhe
0.0001,3.0,33969,4546,41561,538,4654,4201,221,21232,1314,0,1314,1466,85,1381,3013,1484,33,5,6,0,25124,44,170,2810,236,0,236,1316,51,1265,1696,765,32,4,6,0,7642,14,561,36865,3978,0,3978,3,0,3,4493,1552,51,1,84,0,80668,133,68,176,282,0,282,3,0,3,228,311,50,1,84,0,843,133,1189,0,3421,0,3421,35,21,14,29,2417,1630,2,2993,0,5079,4215,1178,0,2998,0,2998,22,20,2,2,2352,1206,2,2993,0,4183,4213,fiducial_qhe
0.0002,3.0,35309,2528,47541,322,2456,1263,194,23408,930,0,930,1295,73,1222,2411,676,24,0,0,0,27669,30,111,1329,43,0,43,1036,16,1020,1184,353,13,0,0,0,4744,3,456,43507,3464,0,3464,8,0,8,3880,628,67,0,23,0,92831,41,41,145,124,0,124,8,0,8,131,122,23,0,23,0,531,41,492,0,1849,0,1849,108,25,83,309,110,1166,0,979,0,3606,1293,251,0,965,0,965,46,25,21,4,71,293,0,966,0,1243,1278,fiducial_qhe
0.0004,3.0,36024,2678,45674,486,1085,725,628,20619,3634,0,3634,1849,71,1778,5527,751,664,0,0,0,37529,77,79,806,262,0,262,1523,17,1506,1663,415,208,0,0,0,5259,3,33,41332,4104,0,4104,130,2,128,3010,882,1211,0,65,0,90686,101,1,100,286,0,286,98,0,98,182,195,139,0,65,0,860,101,16,0,944,0,944,119,19,100,100,189,274,0,709,0,1404,757,15,0,683,0,683,27,12,15,11,172,31,0,683,0,726,723,fiducial_qhe
0.0006,3.0,37780,2421,48010,316,841,465,540,20421,5902,0,5902,2023,31,1992,6734,525,1825,1,0,0,47293,121,74,611,146,0,146,1583,14,1569,1701,290,108,1,0,0,4760,3,21,43380,4351,0,4351,196,8,188,3202,508,1351,0,24,0,95547,46,2,73,140,0,140,101,4,97,133,79,86,0,24,0,582,45,18,0,620,0,620,198,65,133,160,54,240,0,439,0,1171,501,10,0,402,0,402,53,35,18,10,36,27,0,428,0,443,487,fiducial_qhe
0.0008,3.0,37285,2426,39134,297,1191,259,652,18975,6645,0,6645,2112,36,2076,6909,456,2597,0,0,0,50082,103,74,565,119,0,119,1664,14,1650,1775,271,86,0,0,0,4788,1,14,34457,4347,0,4347,234,6,228,2988,490,1606,1,16,0,77930,34,2,60,114,0,114,120,3,117,145,76,76,1,16,0,558,34,7,0,603,0,603,573,425,148,169,70,787,0,231,0,2065,305,6,0,175,0,175,78,60,18,11,49,27,0,221,0,224,294,fiducial_qhe
0.001,3.0,37121,2223,37433,321,996,204,651,19493,6339,0,6339,1906,40,1866,6618,534,2377,1,0,0,51072,40,74,488,141,0,141,1516,17,1499,1636,295,99,0,0,0,4394,0,8,32933,4098,0,4098,301,6,295,2951,560,1451,2,17,0,74537,44,3,52,113,0,113,152,6,146,171,99,81,2,17,0,596,44,2,0,371,0,371,613,479,134,155,63,659,1,176,0,1723,252,2,0,112,0,112,90,73,17,11,25,18,1,175,0,156,251,fiducial_qhe
0.002,3.0,37104,1561,32226,249,1529,484,483,22426,4828,0,4828,1429,65,1364,4962,254,1861,0,0,0,54694,48,128,469,83,0,83,877,8,869,1041,131,51,0,0,0,3072,0,3,26850,4875,0,4875,389,4,385,3680,146,1594,0,1,0,64150,6,1,38,58,0,58,152,4,148,170,34,40,0,1,0,491,6,4,0,513,0,513,1002,879,123,155,46,918,0,448,0,2421,617,3,0,278,0,278,203,186,17,15,27,24,0,445,0,353,614,fiducial_qhe
0.004,3.0,39140,358,27849,109,1878,816,566,26321,3251,0,3251,1013,203,810,4142,53,754,0,0,0,58527,21,40,128,26,0,26,163,8,155,222,18,8,0,0,0,705,3,18,22678,4768,0,4768,300,15,285,3982,41,1118,0,0,0,55440,0,3,26,22,0,22,58,7,51,67,9,16,0,0,0,217,0,0,0,754,0,754,1120,1016,104,131,30,891,0,853,0,2659,1090,0,0,537,0,537,279,265,14,8,18,14,0,794,0,604,1028,fiducial_qhe
0.006,3.0,27676,751,4994,507,3703,1513,6318,9876,615,0,615,2240,1367,873,9059,26,161,0,0,0,37696,18,543,130,0,0,0,77,20,57,620,0,0,0,0,0,1481,18,2041,1376,1234,0,1234,296,259,37,2565,24,1020,0,0,0,9817,14,312,151,11,0,11,33,25,8,347,9,9,0,0,0,999,14,879,0,911,0,911,1911,1798,113,1153,75,1480,0,1069,0,5491,1912,452,0,602,0,602,459,443,16,77,34,484,0,952,0,1273,1753,fiducial_qhe
0.008,3.0,26089,198,4517,307,3638,1518,6374,5901,1384,0,1384,2562,1851,711,10185,52,185,0,0,0,33603,32,63,80,0,0,0,54,33,21,115,0,2,0,0,0,362,32,1441,1121,1466,0,1466,411,378,33,2108,0,1224,0,0,0,8748,18,128,130,18,0,18,31,25,6,160,0,17,0,0,0,597,17,799,0,978,0,978,1856,1782,74,869,77,1701,0,1064,0,5272,1995,511,0,593,0,593,414,408,6,28,28,567,0,923,0,1246,1790,fiducial_qhe
0.01,3.0,25133,358,4263,204,3507,1833,5670,6204,590,0,590,2164,1626,538,8319,23,165,0,0,0,37340,21,135,197,0,0,0,26,21,5,161,0,0,0,0,0,694,21,1477,846,1407,0,1407,344,313,31,2095,5,1148,0,0,0,8041,13,71,94,20,0,20,19,17,2,94,1,16,0,0,0,393,13,543,1,1212,0,1212,1716,1651,65,575,94,1462,0,1435,0,4552,2391,408,0,850,0,850,575,571,4,9,57,457,0,1367,0,1363,2303,fiducial_qhe
0.014,3.0,20958,39,4075,90,3598,2147,3410,3697,228,0,228,1426,1201,225,5117,7,286,0,0,0,33367,14,16,1,0,0,0,22,15,7,36,0,2,0,0,0,63,14,642,207,2615,0,2615,347,338,9,1270,5,2359,0,0,0,7627,11,23,6,51,0,51,10,10,0,39,0,45,0,0,0,172,8,567,5,1234,0,1234,1745,1708,37,441,114,1424,0,1681,0,4237,2858,491,0,966,0,966,690,685,5,12,66,550,0,1585,0,1570,2724,fiducial_qhe
0.017,3.0,20882,40,3700,86,3882,2511,2910,3810,18,0,18,1252,1099,153,4659,11,59,0,0,0,35466,47,12,9,0,0,0,17,13,4,28,0,1,0,0,0,65,13,1218,246,1747,0,1747,313,305,8,1660,4,1719,0,1,0,7117,46,35,5,31,0,31,14,13,1,47,0,33,0,1,0,159,13,588,0,1403,0,1403,1887,1861,26,393,141,1474,0,2011,0,4275,3480,539,0,1087,0,1087,885,881,4,6,73,606,0,1899,0,1729,3293,fiducial_qhe
0.02,3.0,15876,7,3174,62,4114,2787,1444,3099,2,0,2,603,523,80,2661,17,11,0,0,0,27647,51,0,0,0,0,0,6,6,0,6,0,0,0,0,0,8,5,1194,235,1133,0,1133,191,188,3,1750,5,1126,0,0,0,6088,77,25,2,19,0,19,9,9,0,41,0,19,0,0,0,114,8,709,1,1463,0,1463,1935,1914,21,368,160,1483,0,2256,0,4281,3934,650,0,1147,0,1147,990,986,4,6,76,706,0,2075,0,1899,3675,fiducial_qhe
0.03,3.0,7860,2,2612,68,4049,2938,245,2279,0,0,0,20,0,20,359,8,0,0,0,0,14482,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1485,61,32,0,32,129,129,0,2488,15,32,0,0,0,5120,28,43,2,0,0,0,9,9,0,64,1,2,0,0,0,125,11,546,0,1459,0,1459,2042,2022,20,286,201,1077,0,2684,0,3487,4607,488,0,1066,0,1066,1384,1382,2,13,89,553,0,2372,0,1664,4212,fiducial_qhe
0.0001,5.0,34741,4854,42380,528,7597,6719,222,21232,1670,0,1670,1881,89,1792,3743,1749,81,6,0,0,26261,33,93,2810,265,0,265,1677,46,1631,1968,698,74,5,0,0,8370,3,513,36865,4814,0,4814,51,5,46,5293,1714,94,1,60,0,82361,106,38,176,258,0,258,50,5,45,223,271,69,0,60,0,881,106,2199,0,5041,0,5041,348,240,108,137,3596,2998,46,4460,0,8229,6941,2172,0,4293,0,4293,252,238,14,11,3443,2250,46,4458,0,6486,6937,fiducial_qhe
0.0002,5.0,35728,2759,48006,421,3360,1505,193,23408,1024,0,1024,1621,73,1548,2819,774,35,0,0,0,28421,30,82,1329,41,0,41,1301,11,1290,1412,347,16,0,0,0,5238,3,414,43507,3927,0,3927,62,2,60,4227,870,164,0,44,0,93690,95,22,145,191,0,191,59,2,57,165,186,67,0,44,0,692,95,524,0,2276,0,2276,553,335,218,452,269,1522,6,1384,0,4662,2044,242,0,893,0,893,369,328,41,18,200,305,6,1182,0,1199,1806,fiducial_qhe
0.0004,5.0,36307,2570,45939,435,2216,1478,628,20619,3754,0,3754,2013,81,1932,5754,891,720,0,0,0,38035,77,60,806,171,0,171,1529,17,1512,1645,416,118,0,0,0,5068,1,30,41332,4328,0,4328,178,3,175,3343,998,1180,0,28,0,91187,64,0,100,212,0,212,123,1,122,191,167,116,0,28,0,796,64,69,0,1157,0,1157,983,743,240,251,344,536,8,1427,0,2166,2248,66,0,657,0,657,754,725,29,22,300,100,7,1356,0,776,2170,fiducial_qhe
0.0006,5.0,37884,2198,48019,302,1485,788,540,20421,5914,0,5914,2115,41,2074,6829,589,1834,1,0,0,47477,121,55,611,59,0,59,1468,12,1456,1555,269,31,0,0,0,4337,1,19,43380,4334,0,4334,224,5,219,3356,580,1226,2,4,0,95567,19,1,73,119,0,119,109,1,108,161,81,64,0,4,0,582,19,48,0,552,0,552,880,656,224,269,101,477,1,737,0,1566,1388,40,0,134,0,134,614,588,26,20,65,66,1,702,0,225,1345,fiducial_qhe
0.0008,5.0,37378,2154,39030,276,1637,518,652,18975,6668,0,6668,2183,55,2128,7004,519,2595,1,0,0,50243,103,57,565,69,0,69,1460,9,1451,1554,256,35,0,0,0,4262,1,13,34457,4231,0,4231,250,5,245,3096,550,1410,0,0,0,77720,6,1,60,104,0,104,110,4,106,156,80,60,0,0,0,543,6,14,0,555,0,555,1060,823,237,299,91,882,2,452,0,2383,878,12,0,77,0,77,429,398,31,24,54,44,2,450,0,159,876,fiducial_qhe
0.001,5.0,37178,1924,37341,253,1258,360,651,19493,6347,0,6347,1956,55,1901,6677,585,2375,2,0,0,51165,40,55,488,88,0,88,1292,15,1277,1388,261,48,0,0,0,3815,0,8,32933,4005,0,4005,302,4,298,3044,623,1283,1,0,0,74368,1,1,52,85,0,85,114,4,110,155,81,46,1,0,0,503,1,11,0,352,0,352,886,685,201,268,97,681,3,303,0,1929,571,10,0,76,0,76,274,246,28,21,50,37,3,302,0,151,569,fiducial_qhe
