Z,alpha,BHBH,BHBHm,BHNS,BHNSm,NSNS,NSNSm,BHBHI,BHBHII,BHBHIII,BHBHIIIa,BHBHIIIb,BHBHIV,BHBHIVa,BHBHIVb,BHBHC1,BHBHK1,BHBHC2,BHBHK2,BHBHC3,BHBHK3,BHBHSt,BHBHSu,BHBHmI,BHBHmII,BHBHmIII,BHBHmIIIa,BHBHmIIIb,BHBHmIV,BHBHmIVa,BHBHmIVb,BHBHmC1,BHBHmK1,BHBHmC2,BHBHmK2,BHBHmC3,BHBHmK3,BHBHmSt,BHBHmSu,BHNSI,BHNSII,BHNSIII,BHNSIIIa,BHNSIIIb,BHNSIV,BHNSIVa,BHNSIVb,BHNSC1,BHNSK1,BHNSC2,BHNSK2,BHNSC3,BHNSK3,BHNSSt,BHNSSu,BHNSmI,BHNSmII,BHNSmIII,BHNSmIIIa,BHNSmIIIb,BHNSmIV,BHNSmIVa,BHNSmIVb,BHNSmC1,BHNSmK1,BHNSmC2,BHNSmK2,BHNSmC3,BHNSmK3,BHNSmSt,BHNSmSu,NSNSI,NSNSII,NSNSIII,NSNSIIIa,NSNSIIIb,NSNSIV,NSNSIVa,NSNSIVb,NSNSC1,NSNSK1,NSNSC2,NSNSK2,NSNSC3,NSNSK3,NSNSSt,NSNSSu,NSNSmI,NSNSmII,NSNSmIII,NSNSmIIIa,NSNSmIIIb,NSNSmIV,NSNSmIVa,NSNSmIVb,NSNSmC1,NSNSmK1,NSNSmC2,NSNSmK2,NSNSmC3,NSNSmK3,NSNSmSt,NSNSmSu,label
0.01,0.5,17142,681,2574,1637,36,1,431,6204,0,0,0,2,2,0,493,8,0,0,0,0,21402,0,425,197,0,0,0,2,2,0,484,8,0,0,0,0,1039,0,1498,846,17,0,17,0,0,0,1491,4,63,0,0,0,4439,167,1491,94,15,0,15,0,0,0,1480,4,63,0,0,0,2893,167,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,fiducial_klencki
0.014,0.5,16164,573,2142,1696,74,6,365,3697,0,0,0,1,0,1,609,5,0,0,0,0,23786,0,352,1,0,0,0,1,0,1,572,5,0,0,0,0,952,0,1519,207,48,0,48,0,0,0,1637,6,59,0,0,0,3551,59,1516,6,47,0,47,0,0,0,1631,6,59,0,0,0,3048,59,3,5,0,0,0,19,19,0,22,0,0,0,0,0,45,3,3,0,0,0,0,3,3,0,6,0,0,0,0,0,9,3,fiducial_klencki
0.017,0.5,17032,819,3484,3158,4,0,379,3810,0,0,0,10,10,0,868,9,0,0,0,0,27772,34,365,9,0,0,0,10,10,0,808,9,0,0,0,0,1489,34,2566,246,61,0,61,2,2,0,3082,9,82,0,0,0,6258,269,2561,5,60,0,60,1,1,0,3071,9,82,0,0,0,5748,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiducial_klencki
0.02,0.5,14052,765,4168,3859,8,1,341,3099,0,0,0,16,16,0,848,12,0,0,0,0,23998,47,319,0,0,0,0,16,16,0,764,12,0,0,0,0,1427,44,2196,235,74,0,74,6,6,0,3791,20,79,0,0,0,7752,328,2191,2,74,0,74,6,6,0,3778,20,79,0,0,0,7279,328,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,fiducial_klencki
0.03,0.5,7810,209,4744,4452,14,2,211,2279,0,0,0,0,0,0,309,5,0,0,0,0,14383,3,177,0,0,0,0,0,0,0,207,5,0,0,0,0,410,1,1991,61,70,0,70,43,43,0,4487,44,165,0,0,0,7970,1413,1941,2,70,0,70,29,29,0,4285,39,165,0,0,0,7457,1411,0,0,0,0,0,12,11,1,12,0,0,0,0,0,24,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,4,0,fiducial_klencki
0.0001,1.0,24879,3653,3967,1818,2,0,157,14988,0,0,0,0,0,0,152,172,54,0,0,0,8335,68,157,3445,0,0,0,0,0,0,152,172,54,0,0,0,5955,68,1321,2345,0,0,0,0,0,0,1426,447,128,0,0,0,3453,199,1208,387,0,0,0,0,0,0,1303,443,128,0,0,0,1899,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiducial_klencki
0.0002,1.0,26662,2337,3955,1860,2,0,181,17000,0,0,0,0,0,0,153,91,43,0,0,0,10157,49,181,2139,0,0,0,0,0,0,153,91,43,0,0,0,4121,49,1475,2266,0,0,0,0,0,0,1491,183,134,0,0,0,3563,221,1328,394,0,0,0,0,0,0,1332,182,134,0,0,0,2001,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiducial_klencki
0.0004,1.0,24322,3174,1412,627,2,0,1274,13754,0,0,0,0,0,0,1342,45,12,0,0,0,13138,25,1274,1819,0,0,0,0,0,0,1342,45,12,0,0,0,4954,19,250,1017,0,0,0,0,0,0,337,21,2,0,0,0,1934,75,225,321,0,0,0,0,0,0,304,20,2,0,0,0,922,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiducial_klencki
0.0006,1.0,24307,2915,1216,499,2,0,1510,13904,0,0,0,0,0,0,1598,36,5,0,0,0,19228,16,1509,1312,0,0,0,0,0,0,1597,36,5,0,0,0,4464,11,210,901,0,0,0,0,0,0,258,6,4,0,0,0,1986,70,176,280,0,0,0,0,0,0,215,6,4,0,0,0,772,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiducial_klencki
0.0008,1.0,22595,3465,1145,441,4,0,2139,11555,0,0,0,0,0,0,2227,36,9,0,0,0,19875,21,2139,1229,0,0,0,0,0,0,2227,36,9,0,0,0,5272,15,212,806,0,0,0,0,0,0,270,12,2,0,0,0,1952,68,161,227,0,0,0,0,0,0,212,12,2,0,0,0,710,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiducial_klencki
0.001,1.0,22157,3883,1214,383,6,0,2537,10886,0,0,0,0,0,0,2631,38,7,0,0,0,20574,18,2537,1245,0,0,0,0,0,0,2631,38,7,0,0,0,6063,12,133,944,0,0,0,0,0,0,186,16,3,0,0,0,2132,41,111,225,0,0,0,0,0,0,155,15,3,0,0,0,657,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiducial_klencki
0.002,1.0,21449,3282,1352,409,12,4,2030,11478,0,0,0,1,1,0,2113,20,3,0,0,0,23523,4,2030,1166,0,0,0,1,1,0,2113,20,3,0,0,0,5691,4,236,982,0,0,0,0,0,0,266,5,3,0,0,0,2408,30,198,182,0,0,0,0,0,0,224,5,3,0,0,0,738,30,0,0,0,0,0,4,4,0,0,0,4,0,0,0,1,7,0,0,0,0,0,4,4,0,0,0,4,0,0,0,1,7,fiducial_klencki
0.004,1.0,18346,1368,3243,1967,187,184,1074,9264,0,0,0,14,12,2,1159,14,0,0,0,0,17168,2,1074,209,0,0,0,14,12,2,1159,14,0,0,0,0,2292,2,1756,1379,0,0,0,0,0,0,1712,6,81,0,0,0,6182,94,1746,195,0,0,0,0,0,0,1691,6,81,0,0,0,3800,94,0,0,0,0,0,184,184,0,0,0,184,0,0,0,3,365,0,0,0,0,0,184,184,0,0,0,184,0,0,0,3,365,fiducial_klencki
0.006,1.0,19564,1238,3526,2222,215,208,1028,9876,0,0,0,26,18,8,1108,9,0,0,0,0,21563,0,1027,130,0,0,0,26,18,8,1107,9,0,0,0,0,2158,0,2081,1376,0,0,0,6,5,1,1930,7,187,0,0,0,6669,200,2042,151,0,0,0,6,5,1,1884,7,187,0,0,0,4166,200,0,0,0,0,0,214,213,1,9,0,205,0,0,0,146,282,0,0,0,0,0,208,207,1,3,0,205,0,0,0,134,282,fiducial_klencki
0.008,1.0,17033,1393,3860,2743,232,210,1233,5901,0,0,0,28,16,12,1312,11,2,0,0,0,15569,2,1231,80,0,0,0,28,16,12,1310,11,2,0,0,0,2423,2,2626,1121,10,0,10,8,7,1,2208,5,466,0,1,0,6934,471,2572,130,9,0,9,8,7,1,2146,5,466,0,1,0,4857,471,0,0,0,0,0,228,227,1,20,0,208,0,0,0,211,245,0,0,0,0,0,210,209,1,2,0,208,0,0,0,175,245,fiducial_klencki
0.01,1.0,18603,2139,4712,3683,187,127,1828,6204,0,0,0,61,42,19,1954,12,0,0,0,0,24311,0,1819,197,0,0,0,61,42,19,1942,12,0,0,0,0,3943,0,3622,846,25,0,25,8,6,2,2969,7,721,0,2,0,8127,731,3525,94,25,0,25,8,6,2,2866,7,721,0,2,0,6407,731,0,1,0,0,0,152,152,0,26,0,126,0,0,0,169,135,0,0,0,0,0,127,127,0,1,0,126,0,0,0,119,135,fiducial_klencki
0.014,1.0,18150,2557,2538,2048,207,82,2190,3697,0,0,0,34,19,15,2595,8,0,0,0,0,27740,0,2177,1,0,0,0,34,19,15,2556,8,0,0,0,0,4903,0,1890,207,73,0,73,8,7,1,1713,7,375,0,4,0,4047,334,1851,6,72,0,72,8,7,1,1663,7,375,0,4,0,3474,332,3,5,0,0,0,152,152,0,92,4,63,0,0,0,241,73,3,0,0,0,0,79,79,0,19,4,63,0,0,0,91,73,fiducial_klencki
0.017,1.0,18910,2698,4908,4470,119,55,2036,3810,0,0,0,121,114,7,2746,12,0,0,0,0,31525,34,2022,9,0,0,0,120,113,7,2687,12,0,0,0,0,5241,34,3945,246,89,0,89,58,56,2,3624,8,963,0,1,0,8392,951,3867,5,88,0,88,41,39,2,3502,5,962,0,1,0,7698,940,0,0,0,0,0,114,113,1,72,0,43,0,0,0,185,44,0,0,0,0,0,54,54,0,12,0,43,0,0,0,65,44,fiducial_klencki
0.02,1.0,15404,2116,5290,4850,26,7,1222,3099,0,0,0,324,319,5,2200,22,0,0,0,0,26699,47,1200,0,0,0,0,323,318,5,2115,22,0,0,0,0,4127,44,3330,235,121,0,121,43,41,2,4402,21,589,0,1,0,9663,637,3257,2,121,0,121,31,29,2,4258,20,589,0,1,0,8974,607,0,1,0,0,0,18,18,0,15,2,4,0,0,0,34,5,0,0,0,0,0,6,6,0,3,2,4,0,0,0,8,5,fiducial_klencki
0.03,1.0,7851,253,8141,7282,91,14,243,2279,0,0,0,8,0,8,350,7,0,0,0,0,14464,3,210,0,0,0,0,8,0,8,251,7,0,0,0,0,497,1,4608,61,94,0,94,215,210,5,6922,66,1127,0,0,0,14688,1476,4377,2,94,0,94,92,87,5,6153,59,1127,0,0,0,13104,1413,0,0,0,0,0,89,88,1,88,0,1,0,0,0,175,3,0,0,0,0,0,14,14,0,13,0,1,0,0,0,26,2,fiducial_klencki
0.0001,3.0,26583,5356,4461,1508,2391,2387,1550,14988,1,0,1,308,248,60,1572,487,338,0,0,0,11030,380,1550,3445,0,0,0,308,248,60,1571,487,338,0,0,0,8648,380,1853,2345,0,0,0,0,0,0,1405,434,643,0,0,0,3987,738,1076,387,0,0,0,0,0,0,478,211,643,0,0,0,1629,738,2360,0,0,0,0,21,21,0,1,1114,2388,0,0,0,2359,2408,2360,0,0,0,0,19,19,0,0,1114,2387,0,0,0,2357,2406,fiducial_klencki
0.0002,3.0,28534,4200,4438,1497,1086,1081,1824,17000,2,0,2,226,154,72,1738,326,330,0,0,0,13179,358,1817,2139,0,0,0,226,154,72,1729,326,330,0,0,0,7132,358,1979,2266,0,0,0,0,0,0,1475,213,633,0,0,0,4126,741,1072,394,0,0,0,0,0,0,470,129,633,0,0,0,1718,741,1051,0,0,0,0,27,27,0,2,54,1082,0,0,0,1054,1107,1051,0,0,0,0,24,24,0,0,54,1081,0,0,0,1050,1105,fiducial_klencki
0.0004,3.0,27071,5809,3373,1549,1130,1111,3399,13754,0,0,0,623,241,382,3714,303,389,0,0,0,17824,439,3285,1819,0,0,0,623,241,382,3600,303,389,0,0,0,9520,433,946,1017,1242,0,1242,35,35,0,1474,22,763,0,63,0,5037,929,849,321,323,0,323,35,35,0,402,11,763,0,63,0,2065,929,935,0,0,0,0,188,188,0,19,168,1109,0,0,0,1038,1211,935,0,0,0,0,171,171,0,2,168,1109,0,0,0,1004,1211,fiducial_klencki
0.0006,3.0,27495,5947,3603,1551,1516,1479,3885,13904,0,0,0,811,333,478,4430,232,361,0,0,0,24859,383,3728,1312,0,0,0,811,333,478,4273,232,361,0,0,0,9894,378,988,901,1556,0,1556,63,29,34,1748,3,825,0,76,0,5869,998,901,280,298,0,298,61,29,32,370,0,825,0,76,0,2057,998,728,0,0,0,0,782,782,0,40,123,1474,0,0,0,1305,1703,728,0,0,0,0,747,747,0,5,123,1474,0,0,0,1235,1703,fiducial_klencki
0.0008,3.0,26022,6760,3290,1452,1497,1436,4594,11555,0,0,0,971,483,488,5418,199,245,0,0,0,26168,265,4462,1229,0,0,0,971,483,488,5286,199,245,0,0,0,11379,259,987,806,1290,0,1290,89,22,67,1558,14,804,0,55,0,5377,952,892,227,229,0,229,88,22,66,370,6,800,0,55,0,1923,952,455,0,0,0,0,1034,1030,4,62,121,1429,0,2,0,1513,1465,455,0,0,0,0,977,977,0,5,121,1429,0,2,0,1399,1465,fiducial_klencki
