Z,alpha,BHBH,BHBHm,BHNS,BHNSm,NSNS,NSNSm,BHBHI,BHBHII,BHBHIII,BHBHIIIa,BHBHIIIb,BHBHIV,BHBHIVa,BHBHIVb,BHBHC1,BHBHK1,BHBHC2,BHBHK2,BHBHC3,BHBHK3,BHBHSt,BHBHSu,BHBHmI,BHBHmII,BHBHmIII,BHBHmIIIa,BHBHmIIIb,BHBHmIV,BHBHmIVa,BHBHmIVb,BHBHmC1,BHBHmK1,BHBHmC2,BHBHmK2,BHBHmC3,BHBHmK3,BHBHmSt,BHBHmSu,BHNSI,BHNSII,BHNSIII,BHNSIIIa,BHNSIIIb,BHNSIV,BHNSIVa,BHNSIVb,BHNSC1,BHNSK1,BHNSC2,BHNSK2,BHNSC3,BHNSK3,BHNSSt,BHNSSu,BHNSmI,BHNSmII,BHNSmIII,BHNSmIIIa,BHNSmIIIb,BHNSmIV,BHNSmIVa,BHNSmIVb,BHNSmC1,BHNSmK1,BHNSmC2,BHNSmK2,BHNSmC3,BHNSmK3,BHNSmSt,BHNSmSu,NSNSI,NSNSII,NSNSIII,NSNSIIIa,NSNSIIIb,NSNSIV,NSNSIVa,NSNSIVb,NSNSC1,NSNSK1,NSNSC2,NSNSK2,NSNSC3,NSNSK3,NSNSSt,NSNSSu,NSNSmI,NSNSmII,NSNSmIII,NSNSmIIIa,NSNSmIIIb,NSNSmIV,NSNSmIVa,NSNSmIVb,NSNSmC1,NSNSmK1,NSNSmC2,NSNSmK2,NSNSmC3,NSNSmK3,NSNSmSt,NSNSmSu,label
0.01,0.5,25494,563,4228,336,457,121,6931,6053,443,0,443,1558,1086,472,8976,20,20,0,0,0,38067,0,252,187,0,0,0,124,27,97,376,1,0,0,0,0,1123,0,637,273,2096,0,2096,1026,985,41,2071,14,1710,0,0,0,7982,1,164,50,35,0,35,86,77,9,260,5,26,0,0,0,666,1,6,1,12,0,12,403,335,68,145,44,260,0,17,0,734,108,0,0,11,0,11,109,90,19,12,44,92,0,17,0,132,108,fiducial_fmtbse
0.014,0.5,20596,54,5753,201,391,77,2965,4316,215,0,215,879,666,213,4132,8,290,0,0,0,32575,0,3,6,0,0,0,45,1,44,48,0,0,0,0,0,107,0,625,271,3829,0,3829,742,709,33,1730,8,3513,0,0,0,10900,0,24,4,129,0,129,43,37,6,87,0,110,0,0,0,399,0,4,3,34,0,34,303,243,60,89,14,214,0,38,0,613,68,0,0,33,0,33,44,27,17,7,14,32,0,38,0,85,68,fiducial_fmtbse
0.017,0.5,21690,46,4964,168,408,130,3391,4267,21,0,21,1080,946,134,5003,12,66,0,0,0,36997,36,9,5,0,0,0,30,3,27,39,0,0,0,0,0,90,0,1194,280,2719,0,2719,487,467,20,1927,7,2683,0,0,0,9520,59,53,6,72,0,72,30,29,1,88,0,74,0,0,0,327,2,1,3,76,0,76,323,270,53,86,22,232,0,83,0,688,118,1,0,73,0,73,55,40,15,10,22,37,0,83,0,140,118,fiducial_fmtbse
0.02,0.5,16087,13,4795,134,552,249,1373,3479,0,0,0,481,408,73,2500,19,3,0,0,0,27934,48,0,0,0,0,0,12,0,12,12,0,0,0,0,0,25,0,1634,290,1860,0,1860,236,232,4,2577,16,1865,0,0,0,9123,186,52,2,40,0,40,12,12,0,92,1,40,0,0,0,261,1,0,0,114,0,114,431,391,40,97,61,326,0,123,0,851,239,0,0,109,0,109,139,127,12,7,61,119,0,123,0,257,239,fiducial_fmtbse
0.03,0.5,8046,2,4183,105,634,378,298,2406,0,0,0,21,0,21,418,8,0,0,0,0,14851,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2164,153,124,0,124,147,144,3,3874,20,125,0,0,0,8261,15,58,6,0,0,0,3,3,0,99,0,0,0,0,0,207,0,1,2,230,0,230,399,377,22,93,77,265,0,272,0,891,372,1,0,224,0,224,153,146,7,7,76,99,0,272,0,384,372,fiducial_fmtbse
0.0001,1.0,22375,1625,2983,498,77,46,323,11412,390,0,390,516,101,415,1243,532,35,1,0,0,4201,51,302,752,75,0,75,445,65,380,836,405,35,1,0,0,2165,36,729,1522,551,0,551,0,0,0,1357,490,36,0,0,0,2747,52,297,136,19,0,19,0,0,0,326,311,36,0,0,0,436,52,4,0,67,0,67,0,0,0,6,16,26,0,43,0,101,45,2,0,44,0,44,0,0,0,0,11,3,0,43,0,47,45,fiducial_fmtbse
0.0002,1.0,25237,1587,3543,334,387,347,384,14117,623,0,623,632,108,524,1622,373,32,0,0,0,8264,44,268,810,46,0,46,452,50,402,745,231,30,0,0,0,2603,22,725,1282,1414,0,1414,0,0,0,2153,358,44,0,0,0,4176,52,179,106,37,0,37,0,0,0,184,160,44,0,0,0,304,52,55,0,322,0,322,3,1,2,11,24,79,0,295,0,417,347,50,0,295,0,295,1,1,0,0,15,52,0,295,0,345,347,fiducial_fmtbse
0.0004,1.0,23521,2031,3943,601,194,86,1488,10500,1434,0,1434,805,170,635,3134,385,638,0,35,0,12034,134,374,635,358,0,358,648,124,524,1059,236,301,0,35,0,3538,63,145,214,3495,0,3495,0,0,0,2085,397,1373,0,215,0,7122,246,116,62,409,0,409,0,0,0,181,145,143,0,215,0,907,245,98,0,52,0,52,38,4,34,98,41,64,0,30,0,308,72,49,0,30,0,30,7,1,6,14,18,42,0,30,0,100,72,fiducial_fmtbse
0.0006,1.0,25670,3259,4459,606,554,334,2078,10559,2920,0,2920,1219,342,877,4124,313,2182,0,5,0,22101,153,885,1011,340,0,340,1008,328,680,1901,189,341,0,5,0,6046,39,188,142,4061,0,4061,1,1,0,2425,285,1743,0,96,0,8527,149,177,114,312,0,312,1,1,0,232,52,164,0,96,0,1044,147,269,0,188,0,188,91,59,32,239,56,130,0,183,0,787,308,119,0,184,0,184,31,25,6,25,28,126,0,183,0,359,308,fiducial_fmtbse
0.0008,1.0,25259,3848,4855,849,519,420,2493,8621,3736,0,3736,1508,433,1075,4732,230,3097,0,5,0,25223,112,1306,909,353,0,353,1271,405,866,2595,159,339,0,5,0,7261,23,257,127,4248,0,4248,134,134,0,2229,295,2290,0,142,0,9303,192,253,100,359,0,359,134,134,0,426,79,181,0,142,0,1492,192,105,0,329,0,329,76,35,41,105,43,82,0,328,0,615,409,64,0,328,0,328,27,21,6,11,22,81,0,328,0,430,409,fiducial_fmtbse
0.001,1.0,24785,4338,5173,1393,377,255,2944,8212,3494,0,3494,1401,467,934,5168,267,2762,0,10,0,25805,54,1810,919,402,0,402,1196,423,773,3046,192,363,0,10,0,8298,17,574,157,3983,0,3983,355,353,2,2622,445,2167,0,146,0,9930,195,569,127,367,0,367,325,323,2,922,170,198,0,146,0,2577,194,77,0,199,0,199,90,55,35,75,28,100,0,196,0,486,251,52,0,193,0,193,10,6,4,6,10,53,0,196,0,259,251,fiducial_fmtbse
0.002,1.0,25765,6924,5159,1210,761,302,5506,7628,2747,0,2747,1945,885,1060,8318,117,1964,0,0,0,31852,76,4370,965,382,0,382,1198,386,812,5550,84,409,0,0,0,13492,34,714,164,3883,0,3883,285,275,10,2178,290,2682,0,34,0,9876,180,710,69,207,0,207,223,214,9,838,221,269,0,34,0,2233,179,27,0,261,0,261,461,395,66,81,24,412,1,260,0,1216,286,17,0,249,0,249,35,20,15,11,15,31,1,260,0,317,286,fiducial_fmtbse
0.004,1.0,28845,8023,4051,1349,1030,411,10251,6148,2415,0,2415,2036,1202,834,14580,49,194,0,0,0,38162,6,7137,179,63,0,63,642,238,404,7782,22,62,0,0,0,15945,0,932,211,2295,0,2295,528,458,70,1825,64,1920,0,24,0,7463,435,901,35,70,0,70,343,279,64,847,47,443,0,24,0,2258,433,17,0,360,0,360,648,550,98,96,19,565,0,366,0,1647,404,9,0,343,0,343,58,32,26,7,14,38,0,366,0,417,404,fiducial_fmtbse
0.006,1.0,27374,2822,4402,1331,1284,721,8939,7271,563,0,563,1968,1190,778,11516,26,7,0,0,0,37357,0,2379,213,0,0,0,227,41,186,2608,8,0,0,0,0,5634,0,852,301,1636,0,1636,1564,1531,33,2756,47,1312,0,0,0,8646,14,648,22,15,0,15,646,623,23,1297,31,12,0,0,0,2644,10,38,0,442,0,442,802,721,81,197,144,643,0,443,0,1871,694,16,0,429,0,429,276,250,26,27,137,251,0,443,0,748,694,fiducial_fmtbse
0.008,1.0,26440,1086,4256,351,1302,729,7862,5587,1252,0,1252,1868,1199,669,11021,48,14,0,0,0,34415,0,849,121,0,0,0,115,6,109,964,4,0,0,0,0,2170,0,605,215,2032,0,2032,1324,1287,37,2303,22,1674,0,0,0,8286,4,206,24,14,0,14,106,97,9,315,15,12,0,0,0,693,4,31,0,523,0,523,743,666,77,213,70,530,0,555,0,1878,716,8,0,502,0,502,219,199,20,16,67,158,0,555,0,742,716,fiducial_fmtbse
0.01,1.0,25584,467,3766,226,1370,823,6920,6053,500,0,500,1602,1119,483,9031,21,55,0,0,0,38247,0,232,187,0,0,0,48,16,32,279,0,1,0,0,0,933,0,544,273,1835,0,1835,921,876,45,1786,13,1533,0,0,0,7055,8,76,50,22,0,22,78,69,9,161,1,15,0,0,0,441,8,14,1,701,0,701,619,541,78,180,52,415,0,740,0,1849,819,1,0,688,0,688,134,120,14,10,49,73,0,740,0,826,819,fiducial_fmtbse
0.014,1.0,20591,29,4994,130,1324,899,2947,4316,211,0,211,904,681,223,4134,8,283,0,0,0,32571,0,3,6,0,0,0,20,0,20,23,0,0,0,0,0,57,0,504,271,3320,0,3320,624,598,26,1426,1,3058,0,0,0,9408,0,18,4,78,0,78,30,27,3,61,0,65,0,0,0,258,0,4,3,834,0,834,436,378,58,87,34,334,0,853,0,1627,920,0,0,805,0,805,94,77,17,7,31,39,0,853,0,877,920,fiducial_fmtbse
0.017,1.0,21613,31,4320,123,1536,1139,3345,4267,21,0,21,1064,929,135,4934,12,58,0,0,0,36848,36,9,5,0,0,0,15,3,12,24,0,0,0,0,0,60,0,986,280,2353,0,2353,467,450,17,1622,6,2344,0,0,0,8285,51,42,6,39,0,39,31,31,0,76,0,41,0,0,0,239,2,1,3,960,0,960,567,527,40,80,49,356,0,1093,0,1788,1274,0,0,914,0,914,225,215,10,8,46,38,0,1093,0,1005,1272,fiducial_fmtbse
0.02,1.0,16056,8,4093,77,1922,1518,1357,3479,0,0,0,478,405,73,2465,18,7,0,0,0,27875,48,0,0,0,0,0,7,0,7,7,0,0,0,0,0,15,0,1358,290,1612,0,1612,222,217,5,2121,12,1619,0,0,0,7797,121,34,2,23,0,23,7,5,2,52,0,23,0,0,0,149,1,0,0,1091,0,1091,824,789,35,93,88,425,0,1398,0,1996,1834,0,0,1051,0,1051,467,456,11,4,84,116,0,1398,0,1206,1829,fiducial_fmtbse
0.03,1.0,8043,2,3535,76,2242,1877,297,2406,0,0,0,20,0,20,415,8,0,0,0,0,14845,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1836,153,101,0,101,139,137,2,3250,14,101,0,0,0,6967,16,47,6,0,0,0,1,1,0,70,0,0,0,0,0,150,1,2,2,1116,0,1116,1120,1093,27,98,129,371,0,1769,0,2020,2458,2,0,1091,0,1091,784,774,10,4,121,104,0,1769,0,1303,2450,fiducial_fmtbse
0.0001,3.0,26405,4694,5030,677,4443,3982,2389,11412,1291,0,1291,1577,121,1456,5093,1571,209,5,6,0,11051,217,2310,752,232,0,232,1386,64,1322,3726,845,208,4,6,0,7671,194,753,1522,2585,0,2585,16,13,3,3197,1584,159,1,84,0,6582,260,238,136,278,0,278,16,13,3,299,358,158,1,84,0,688,260,776,0,3625,0,3625,33,20,13,37,2494,1210,2,3194,0,4881,3992,757,0,3201,0,3201,21,19,2,3,2426,785,2,3194,0,3969,3990,fiducial_fmtbse
0.0002,3.0,29195,4982,4419,513,3360,2187,3212,14117,879,0,879,1505,146,1359,5428,766,184,0,0,0,15110,192,2980,810,48,0,48,1135,25,1110,3999,434,171,0,0,0,8718,169,756,1282,2219,0,2219,56,47,9,2883,720,167,0,23,0,5766,152,231,106,121,0,121,51,42,9,261,181,123,0,23,0,557,152,1220,0,2026,0,2026,107,28,79,277,239,1951,0,1130,0,4508,2202,1023,0,1120,0,1120,43,23,20,14,190,1056,0,1117,0,2185,2187,fiducial_fmtbse
