Z,alpha,BHBH,BHBHm,BHNS,BHNSm,NSNS,NSNSm,BHBHI,BHBHII,BHBHIII,BHBHIIIa,BHBHIIIb,BHBHIV,BHBHIVa,BHBHIVb,BHBHC1,BHBHK1,BHBHC2,BHBHK2,BHBHC3,BHBHK3,BHBHSt,BHBHSu,BHBHmI,BHBHmII,BHBHmIII,BHBHmIIIa,BHBHmIIIb,BHBHmIV,BHBHmIVa,BHBHmIVb,BHBHmC1,BHBHmK1,BHBHmC2,BHBHmK2,BHBHmC3,BHBHmK3,BHBHmSt,BHBHmSu,BHNSI,BHNSII,BHNSIII,BHNSIIIa,BHNSIIIb,BHNSIV,BHNSIVa,BHNSIVb,BHNSC1,BHNSK1,BHNSC2,BHNSK2,BHNSC3,BHNSK3,BHNSSt,BHNSSu,BHNSmI,BHNSmII,BHNSmIII,BHNSmIIIa,BHNSmIIIb,BHNSmIV,BHNSmIVa,BHNSmIVb,BHNSmC1,BHNSmK1,BHNSmC2,BHNSmK2,BHNSmC3,BHNSmK3,BHNSmSt,BHNSmSu,NSNSI,NSNSII,NSNSIII,NSNSIIIa,NSNSIIIb,NSNSIV,NSNSIVa,NSNSIVb,NSNSC1,NSNSK1,NSNSC2,NSNSK2,NSNSC3,NSNSK3,NSNSSt,NSNSSu,NSNSmI,NSNSmII,NSNSmIII,NSNSmIIIa,NSNSmIIIb,NSNSmIV,NSNSmIVa,NSNSmIVb,NSNSmC1,NSNSmK1,NSNSmC2,NSNSmK2,NSNSmC3,NSNSmK3,NSNSmSt,NSNSmSu,label
0.0002,5.0,31587,5475,6564,1464,13326,10374,2132,17000,1037,0,1037,1936,134,1802,5079,882,42,0,0,0,18687,63,1814,2139,49,0,49,1467,13,1454,3316,418,18,0,0,0,10196,30,1401,2266,2721,0,2721,80,2,78,3648,1132,542,0,44,0,9008,581,800,394,189,0,189,77,2,75,581,382,445,0,44,0,2111,581,9174,0,2613,0,2613,1532,1309,223,1562,2310,9959,6,1803,0,15346,11277,7966,0,1209,0,1209,1198,1156,42,52,2177,8721,6,1601,0,9697,11033,fiducial_Hrad
0.0004,5.0,31041,6128,6500,1529,14112,12160,3699,13754,1836,0,1836,2459,144,2315,7256,970,817,0,0,0,25345,136,2274,1819,200,0,200,1831,65,1766,4161,452,147,0,0,0,11788,45,903,1017,4334,0,4334,175,6,169,3640,1229,1759,0,28,0,11829,333,814,321,256,0,256,138,4,134,866,380,314,0,28,0,2666,333,10402,0,1422,0,1422,2281,2032,249,1459,2456,10940,8,1711,0,14984,13216,9489,0,914,0,914,1756,1725,31,66,2326,10454,7,1640,0,11233,13073,fiducial_Hrad
0.0006,5.0,32693,5662,6391,1390,11696,8277,4227,13904,3078,0,3078,2590,128,2462,7740,656,2249,1,0,0,34839,140,2481,1312,70,0,70,1794,47,1747,4307,274,42,0,0,0,11055,20,939,901,4314,0,4314,175,17,158,3641,809,1791,2,5,0,12178,182,823,280,155,0,155,132,11,121,941,308,164,0,5,0,2569,182,8631,0,773,0,773,2287,2053,234,2943,925,7839,1,912,0,14332,9032,6721,0,273,0,273,1283,1255,28,102,776,7298,1,877,0,7683,8860,fiducial_Hrad
0.0008,5.0,31987,5714,6145,1338,7729,4694,4982,11555,3852,0,3852,2698,160,2538,8465,576,3163,1,0,0,37709,121,2602,1229,86,0,86,1794,69,1725,4437,259,48,0,0,0,11217,18,975,806,4084,0,4084,201,22,179,3211,806,2060,0,1,0,11835,126,837,227,134,0,134,139,15,124,1001,327,109,0,1,0,2535,126,4939,0,651,0,651,2131,1877,254,2233,650,4920,2,572,0,10332,5110,3778,0,135,0,135,781,749,32,116,486,4008,2,570,0,4284,5102,fiducial_Hrad
0.001,5.0,31219,5765,6090,1272,6469,4020,5464,10886,3625,0,3625,2513,218,2295,8826,636,2874,2,0,0,37882,57,2759,1245,97,0,97,1663,128,1535,4457,267,63,0,0,0,11376,15,910,944,3899,0,3899,244,43,201,3094,896,1971,1,0,0,11811,64,786,225,107,0,107,153,31,122,970,340,77,1,0,0,2470,64,3985,0,399,0,399,2076,1858,218,1848,683,4107,3,508,0,8506,4413,3216,0,102,0,102,702,670,32,124,490,3391,3,505,0,3642,4398,fiducial_Hrad
0.002,5.0,30269,5160,5870,1081,5524,3070,5947,11478,2753,0,2753,2154,421,1733,8887,286,2049,0,0,0,40560,73,3101,1166,43,0,43,849,114,735,3980,117,14,0,0,0,10258,18,1020,982,3419,0,3419,340,143,197,2647,425,2140,0,0,0,11398,39,692,182,69,0,69,138,48,90,856,239,43,0,0,0,2121,39,2836,0,564,0,564,2115,1938,177,1405,396,3631,0,480,0,7652,3377,2358,0,136,0,136,576,558,18,87,291,2552,0,431,0,2838,3302,fiducial_Hrad
0.004,5.0,28988,2086,5515,711,3608,948,6984,9264,2488,0,2488,2264,1210,1054,10777,69,1024,0,0,0,38033,50,1700,209,4,0,4,173,60,113,1875,12,2,0,0,0,4134,31,2030,1379,1674,0,1674,349,247,102,2834,125,1231,0,0,0,10750,24,447,195,19,0,19,50,25,25,501,55,15,0,0,0,1397,24,911,0,836,0,836,1857,1742,115,1301,71,1579,0,725,0,5737,1472,408,0,181,0,181,359,350,9,105,33,408,0,435,0,783,1113,fiducial_Hrad
0.006,5.0,27710,281,4491,417,3658,982,6306,9876,631,0,631,2271,1405,866,9020,26,234,0,0,0,37749,36,88,130,0,0,0,62,36,26,150,0,0,0,0,0,524,36,1843,1376,949,0,949,277,243,34,2305,22,777,0,0,0,8798,26,219,151,8,0,8,39,32,7,259,4,7,0,0,0,807,26,871,0,951,0,951,1834,1744,90,1133,70,1499,0,1025,0,5453,1860,369,0,207,0,207,406,396,10,56,26,408,0,518,0,707,1257,fiducial_Hrad
0.008,5.0,26098,187,3937,255,3467,943,6358,5901,1421,0,1421,2551,1849,702,10122,52,257,0,0,0,33596,41,60,80,0,0,0,46,44,2,106,0,0,0,0,0,331,41,1236,1121,1145,0,1145,359,333,26,1813,0,939,0,0,0,7591,28,77,130,14,0,14,34,30,4,114,0,11,0,0,0,484,25,752,0,976,0,976,1734,1670,64,880,82,1549,0,1034,0,5064,1861,400,0,208,0,208,335,332,3,28,27,432,0,483,0,692,1194,fiducial_Hrad
0.01,5.0,25114,362,3824,192,3392,1138,5632,6204,617,0,617,2159,1630,529,8236,23,229,0,0,0,37294,31,134,197,0,0,0,31,31,0,165,0,0,0,0,0,692,31,1296,846,1178,0,1178,319,295,24,1872,3,932,0,0,0,7152,23,61,94,17,0,17,20,19,1,87,1,11,0,0,0,362,19,510,1,1194,0,1194,1652,1589,63,588,90,1517,0,1252,0,4611,2102,319,0,342,0,342,477,473,4,11,36,368,0,759,0,726,1550,fiducial_Hrad
0.014,5.0,20905,37,3655,93,3345,1001,3373,3697,235,0,235,1406,1185,221,5069,7,281,0,0,0,33255,18,16,1,0,0,0,20,19,1,34,0,2,0,0,0,55,18,575,207,2278,0,2278,337,329,8,1193,1,2016,0,0,0,6776,24,22,6,43,0,43,21,21,0,50,0,37,0,0,0,166,19,498,5,1186,0,1186,1609,1577,32,509,103,1411,0,1373,0,4239,2351,304,0,252,0,252,445,441,4,11,41,350,0,640,0,623,1379,fiducial_Hrad
0.017,5.0,20844,41,3273,86,3575,1157,2891,3810,26,0,26,1233,1083,150,4616,11,64,0,0,0,35387,50,12,9,0,0,0,18,18,0,29,0,1,0,0,0,64,16,1097,246,1458,0,1458,312,307,5,1524,5,1429,0,0,0,6279,41,35,5,24,0,24,20,20,0,54,0,27,0,0,0,151,20,523,0,1323,0,1323,1725,1701,24,439,114,1453,0,1679,0,4229,2913,357,0,299,0,299,501,500,1,6,36,419,0,732,0,716,1598,fiducial_Hrad
0.02,5.0,15885,12,2769,59,3885,1297,1440,3099,22,0,22,597,519,78,2650,17,31,0,0,0,27642,73,0,0,0,0,0,11,11,0,11,0,0,0,0,0,13,10,1077,235,903,0,903,197,194,3,1579,5,892,0,0,0,5300,58,20,2,13,0,13,17,17,0,44,0,13,0,0,0,102,15,652,1,1390,0,1390,1836,1817,19,408,155,1466,0,2004,0,4208,3549,422,0,329,0,329,546,544,2,7,41,475,0,815,0,815,1779,fiducial_Hrad
0.03,5.0,7860,3,2313,73,3749,1077,245,2279,0,0,0,19,0,19,359,8,0,0,0,0,14481,4,0,0,0,0,0,1,0,1,1,1,0,0,0,0,5,1,1319,61,9,0,9,150,150,0,2213,11,8,0,0,0,4508,47,40,2,0,0,0,24,24,0,70,0,1,0,0,0,121,25,538,0,1387,0,1387,1822,1804,18,275,209,1265,0,2207,0,3720,3774,328,0,252,0,252,497,497,0,13,38,386,0,678,0,646,1508,fiducial_Hrad
