Z,alpha,BHBH,BHBHm,BHNS,BHNSm,NSNS,NSNSm,BHBHI,BHBHII,BHBHIII,BHBHIIIa,BHBHIIIb,BHBHIV,BHBHIVa,BHBHIVb,BHBHC1,BHBHK1,BHBHC2,BHBHK2,BHBHC3,BHBHK3,BHBHSt,BHBHSu,BHBHmI,BHBHmII,BHBHmIII,BHBHmIIIa,BHBHmIIIb,BHBHmIV,BHBHmIVa,BHBHmIVb,BHBHmC1,BHBHmK1,BHBHmC2,BHBHmK2,BHBHmC3,BHBHmK3,BHBHmSt,BHBHmSu,BHNSI,BHNSII,BHNSIII,BHNSIIIa,BHNSIIIb,BHNSIV,BHNSIVa,BHNSIVb,BHNSC1,BHNSK1,BHNSC2,BHNSK2,BHNSC3,BHNSK3,BHNSSt,BHNSSu,BHNSmI,BHNSmII,BHNSmIII,BHNSmIIIa,BHNSmIIIb,BHNSmIV,BHNSmIVa,BHNSmIVb,BHNSmC1,BHNSmK1,BHNSmC2,BHNSmK2,BHNSmC3,BHNSmK3,BHNSmSt,BHNSmSu,NSNSI,NSNSII,NSNSIII,NSNSIIIa,NSNSIIIb,NSNSIV,NSNSIVa,NSNSIVb,NSNSC1,NSNSK1,NSNSC2,NSNSK2,NSNSC3,NSNSK3,NSNSSt,NSNSSu,NSNSmI,NSNSmII,NSNSmIII,NSNSmIIIa,NSNSmIIIb,NSNSmIV,NSNSmIVa,NSNSmIVb,NSNSmC1,NSNSmK1,NSNSmC2,NSNSmK2,NSNSmC3,NSNSmK3,NSNSmSt,NSNSmSu,label
0.01,3.0,24863,1064,4070,316,2433,1540,5458,6145,590,0,590,2165,1627,538,8108,23,165,0,0,0,36800,21,886,148,0,0,0,30,25,5,916,0,0,0,0,0,2106,21,1494,798,1196,0,1196,393,362,31,2107,5,991,0,0,0,7692,7,157,85,19,0,19,55,53,2,214,1,17,0,0,0,623,7,208,1,658,0,658,1531,1466,65,354,69,1392,0,652,0,2996,1799,191,0,558,0,558,791,787,4,34,40,875,0,631,0,1315,1765,fiducial_HGoptimistic
0.014,3.0,20832,196,4146,187,2537,1663,3314,3694,201,0,201,1426,1201,225,5021,7,259,0,0,0,33115,14,161,1,12,0,12,22,15,7,181,0,14,0,0,0,377,14,655,190,2649,0,2649,388,379,9,1309,5,2408,0,0,0,7777,7,75,6,78,0,78,28,28,0,107,0,74,0,0,0,367,7,178,3,763,0,763,1546,1509,37,284,94,1404,0,799,0,2862,2111,157,0,657,0,657,849,844,5,24,51,874,0,765,0,1268,2058,fiducial_HGoptimistic
0.017,3.0,20755,119,3742,149,2627,1835,2790,3805,16,0,16,1252,1099,153,4539,11,57,0,0,0,35214,47,92,8,0,0,0,17,13,4,108,0,1,0,0,0,223,13,1194,230,1762,0,1762,380,372,8,1699,4,1738,0,1,0,7207,42,90,5,36,0,36,17,16,1,102,0,41,0,1,0,286,12,129,0,909,0,909,1585,1559,26,239,109,1420,0,964,0,2825,2420,122,0,759,0,759,954,950,4,24,56,902,0,909,0,1336,2334,fiducial_HGoptimistic
0.02,3.0,15860,20,3273,108,2903,2139,1430,3098,2,0,2,602,522,80,2646,17,11,0,0,0,27615,51,13,0,0,0,0,6,6,0,19,0,0,0,0,0,34,5,1191,229,1132,0,1132,300,297,3,1855,5,1126,0,0,0,6296,70,69,2,19,0,19,11,11,0,86,0,20,0,0,0,207,7,205,1,1038,0,1038,1653,1632,21,199,136,1523,0,1174,0,2941,2852,193,0,875,0,875,1071,1067,4,25,70,1036,0,1078,0,1549,2729,fiducial_HGoptimistic
0.03,3.0,7860,2,2751,82,3569,2851,245,2279,0,0,0,20,0,20,359,8,0,0,0,0,14482,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1553,61,32,0,32,200,200,0,2627,15,32,0,0,0,5403,23,58,2,0,0,0,8,8,0,78,1,2,0,0,0,154,10,394,0,1105,0,1105,2068,2048,20,166,195,1606,0,1795,0,3073,4060,357,0,918,0,918,1576,1574,2,17,96,1225,0,1609,0,1867,3834,fiducial_HGoptimistic
0.0001,5.0,30234,7061,7397,1487,18806,17713,1796,14988,1617,0,1617,2097,162,1935,5474,1819,87,6,0,0,17388,85,1610,3445,205,0,205,1792,87,1705,3536,752,78,5,0,0,12521,51,1389,2345,3462,0,3462,64,5,59,4357,1958,567,1,60,0,10358,673,776,387,256,0,256,62,5,57,498,467,542,0,60,0,1968,673,12296,0,5770,0,5770,731,622,109,354,8654,13216,46,5234,0,19527,18036,12074,0,5020,0,5020,617,603,14,15,8436,12466,46,5232,0,17354,18032,fiducial_HGoptimistic
0.0002,5.0,31504,5468,6538,1464,12068,9119,2117,16997,972,0,972,1936,134,1802,5005,875,36,0,0,0,18573,64,1812,2136,47,0,47,1467,13,1454,3313,416,17,0,0,0,10181,31,1404,2266,2692,0,2692,80,2,78,3615,1131,549,0,44,0,8952,589,803,394,186,0,186,77,2,75,573,382,453,0,44,0,2104,589,7940,0,2595,0,2595,1526,1303,223,1559,2307,8722,6,1785,0,14089,10018,6732,0,1191,0,1191,1195,1153,42,52,2174,7484,6,1583,0,8446,9774,fiducial_HGoptimistic
0.0004,5.0,30898,6109,6487,1537,10173,8375,3670,13737,1739,0,1739,2459,144,2315,7141,962,806,0,0,0,25142,136,2265,1810,199,0,199,1831,65,1766,4151,452,147,0,0,0,11750,45,909,1017,4315,0,4315,175,6,169,3612,1229,1774,0,28,0,11797,348,821,321,257,0,257,138,4,134,859,380,329,0,28,0,2667,348,6654,0,1242,0,1242,2270,2021,249,1332,2434,7286,8,1553,0,10904,9418,5855,0,758,0,758,1761,1730,31,65,2304,6826,7,1484,0,7452,9284,fiducial_HGoptimistic
0.0006,5.0,32356,5611,6360,1395,9734,7530,4196,13788,2888,0,2888,2590,128,2462,7536,656,2232,1,0,0,34321,140,2466,1276,70,0,70,1794,47,1747,4292,274,42,0,0,0,10953,20,940,900,4283,0,4283,175,17,158,3597,809,1805,2,5,0,12110,196,826,280,157,0,157,132,11,121,932,308,178,0,5,0,2565,196,6549,0,814,0,814,2366,2132,234,1920,920,6719,1,1093,0,11158,8280,5440,0,474,0,474,1616,1588,28,100,771,6356,1,1074,0,6844,8202,fiducial_HGoptimistic
0.0008,5.0,31690,5684,6110,1345,6396,4713,4932,11435,3725,0,3725,2698,160,2538,8299,573,3152,1,0,0,37223,121,2583,1218,86,0,86,1794,69,1725,4418,259,48,0,0,0,11157,18,975,806,4049,0,4049,201,22,179,3172,806,2064,0,1,0,11767,130,841,227,137,0,137,139,15,124,1004,327,113,0,1,0,2545,130,3676,0,642,0,642,2070,1816,254,1397,645,4299,2,696,0,7694,5082,3042,0,296,0,296,1375,1343,32,113,482,3906,2,694,0,4350,5074,fiducial_HGoptimistic
0.001,5.0,30976,5721,6072,1278,5796,4303,5433,10794,3505,0,3505,2513,218,2295,8678,633,2871,2,0,0,37507,56,2734,1226,97,0,97,1663,128,1535,4432,267,63,0,0,0,11288,15,912,944,3879,0,3879,244,43,201,3076,896,1971,1,0,0,11786,64,791,225,108,0,108,153,31,122,976,340,77,1,0,0,2482,64,3406,0,400,0,400,1981,1763,218,1251,667,4014,3,525,0,6923,4650,2947,0,189,0,189,1167,1135,32,125,475,3654,3,524,0,3974,4632,fiducial_HGoptimistic
0.002,5.0,30068,5077,5799,1080,4965,3643,5870,11440,2667,0,2667,2154,421,1733,8725,286,2048,0,0,0,40211,73,3025,1159,43,0,43,849,114,735,3904,117,14,0,0,0,10092,18,1013,977,3360,0,3360,340,143,197,2581,424,2140,0,0,0,11271,39,691,182,69,0,69,138,48,90,855,238,43,0,0,0,2119,39,2506,0,479,0,479,1971,1794,177,851,336,3519,0,587,0,5919,3992,2314,0,311,0,311,1018,1000,18,79,243,2984,0,580,0,3309,3977,fiducial_HGoptimistic
0.004,5.0,28802,2568,5328,651,4846,3665,6851,9235,2464,0,2464,2264,1210,1054,10621,68,1023,0,0,0,37665,50,2183,209,3,0,3,173,60,113,2358,11,1,0,0,0,5098,31,1951,1364,1580,0,1580,350,248,102,2666,126,1227,0,0,0,10412,21,389,194,18,0,18,50,25,25,445,55,12,0,0,0,1280,21,2226,0,793,0,793,1823,1708,115,691,63,3237,0,915,0,5569,4116,2123,0,627,0,627,915,906,9,70,28,2706,0,889,0,3266,4064,fiducial_HGoptimistic
0.006,5.0,27533,1465,4288,391,4963,3761,6198,9809,629,0,629,2271,1405,866,8910,26,234,0,0,0,37395,36,1272,130,0,0,0,62,36,26,1334,0,0,0,0,0,2892,36,1804,1299,863,0,863,276,242,34,2207,22,749,0,0,0,8419,21,205,145,6,0,6,35,28,7,240,4,6,0,0,0,761,21,2295,0,908,0,908,1758,1668,90,678,62,3232,0,1052,0,5638,4285,2178,0,715,0,715,868,858,10,72,20,2709,0,980,0,3358,4164,fiducial_HGoptimistic
0.008,5.0,25895,995,3871,345,5061,3916,6192,5864,1421,0,1421,2551,1849,702,9956,52,257,0,0,0,33191,40,879,68,0,0,0,47,45,2,926,0,0,0,0,0,1948,40,1300,1085,1033,0,1033,377,351,26,1865,0,857,0,0,0,7494,24,157,124,13,0,13,51,47,4,211,0,10,0,0,0,667,22,2191,0,1026,0,1026,1839,1775,64,597,79,3172,0,1288,0,5501,4612,2113,0,841,0,841,962,959,3,59,25,2671,0,1186,0,3408,4424,fiducial_HGoptimistic
0.01,5.0,24855,718,3706,297,4805,3733,5432,6145,617,0,617,2159,1630,529,8036,23,229,0,0,0,36777,30,537,148,0,0,0,33,33,0,570,0,0,0,0,0,1405,30,1372,798,981,0,981,370,346,24,1958,3,776,0,0,0,6943,22,156,85,14,0,14,42,41,1,202,1,10,0,0,0,571,20,1865,1,1221,0,1221,1683,1620,63,452,73,2897,0,1421,0,5229,4310,1821,0,967,0,967,945,941,4,46,27,2352,0,1335,0,3259,4207,fiducial_HGoptimistic
0.014,5.0,20781,126,3798,254,5013,4038,3279,3694,208,0,208,1406,1185,221,4975,7,254,0,0,0,33007,18,102,1,3,0,3,20,19,1,120,0,5,0,0,0,233,18,691,190,2299,0,2299,360,352,8,1320,1,2049,0,0,0,7071,18,163,6,56,0,56,28,28,0,198,0,50,0,0,0,490,17,1937,3,1337,0,1337,1689,1657,32,347,89,3008,0,1608,0,5151,4775,1897,0,1120,0,1120,1021,1017,4,36,37,2494,0,1508,0,3445,4631,fiducial_HGoptimistic
0.017,5.0,20720,78,3358,190,5367,4456,2774,3805,24,0,24,1233,1083,150,4499,11,62,0,0,0,35141,50,50,8,0,0,0,18,18,0,67,0,1,0,0,0,138,16,1147,230,1461,0,1461,360,355,5,1622,5,1432,0,0,0,6459,33,137,5,28,0,28,18,18,0,155,0,30,0,0,0,363,16,2043,0,1542,0,1542,1778,1754,24,314,98,3159,0,1890,0,5305,5421,2011,0,1309,0,1309,1136,1135,1,32,39,2667,0,1757,0,3702,5210,fiducial_HGoptimistic
0.02,5.0,15869,12,2854,101,5766,4787,1426,3098,22,0,22,596,518,78,2635,17,31,0,0,0,27610,73,0,0,0,0,0,11,11,0,11,0,0,0,0,0,13,10,1083,229,902,0,902,283,280,3,1671,5,891,0,0,0,5482,49,65,2,13,0,13,14,14,0,86,0,13,0,0,0,188,13,2266,1,1672,0,1672,1821,1802,19,294,137,3377,0,2088,0,5566,5953,2217,0,1385,0,1385,1185,1183,2,32,48,2881,0,1874,0,3951,5623,fiducial_HGoptimistic
0.03,5.0,7860,3,2438,51,5982,4725,245,2279,0,0,0,19,0,19,359,8,0,0,0,0,14481,4,0,0,0,0,0,1,0,1,1,1,0,0,0,0,5,1,1389,61,9,0,9,205,205,0,2338,11,8,0,0,0,4765,40,22,2,0,0,0,20,20,0,48,0,1,0,0,0,81,21,2407,0,1624,0,1624,1949,1931,18,210,210,3606,0,2164,0,5834,6126,2353,0,1309,0,1309,1063,1063,0,19,55,2981,0,1725,0,4119,5331,fiducial_HGoptimistic
