Z,alpha,BHBH,BHBHm,BHNS,BHNSm,NSNS,NSNSm,BHBHI,BHBHII,BHBHIII,BHBHIIIa,BHBHIIIb,BHBHIV,BHBHIVa,BHBHIVb,BHBHC1,BHBHK1,BHBHC2,BHBHK2,BHBHC3,BHBHK3,BHBHSt,BHBHSu,BHBHmI,BHBHmII,BHBHmIII,BHBHmIIIa,BHBHmIIIb,BHBHmIV,BHBHmIVa,BHBHmIVb,BHBHmC1,BHBHmK1,BHBHmC2,BHBHmK2,BHBHmC3,BHBHmK3,BHBHmSt,BHBHmSu,BHNSI,BHNSII,BHNSIII,BHNSIIIa,BHNSIIIb,BHNSIV,BHNSIVa,BHNSIVb,BHNSC1,BHNSK1,BHNSC2,BHNSK2,BHNSC3,BHNSK3,BHNSSt,BHNSSu,BHNSmI,BHNSmII,BHNSmIII,BHNSmIIIa,BHNSmIIIb,BHNSmIV,BHNSmIVa,BHNSmIVb,BHNSmC1,BHNSmK1,BHNSmC2,BHNSmK2,BHNSmC3,BHNSmK3,BHNSmSt,BHNSmSu,NSNSI,NSNSII,NSNSIII,NSNSIIIa,NSNSIIIb,NSNSIV,NSNSIVa,NSNSIVb,NSNSC1,NSNSK1,NSNSC2,NSNSK2,NSNSC3,NSNSK3,NSNSSt,NSNSSu,NSNSmI,NSNSmII,NSNSmIII,NSNSmIIIa,NSNSmIIIb,NSNSmIV,NSNSmIVa,NSNSmIVb,NSNSmC1,NSNSmK1,NSNSmC2,NSNSmK2,NSNSmC3,NSNSmK3,NSNSmSt,NSNSmSu,label
0.01,0.5,1316,446,961,192,549,258,337,433,27,0,27,504,260,244,873,10,0,0,0,0,2590,1,104,165,2,0,2,173,48,125,279,1,0,0,0,0,882,1,246,287,247,0,247,180,149,31,499,5,175,0,0,0,1908,7,56,63,32,0,32,41,33,8,99,3,30,0,0,0,377,7,30,0,5,0,5,506,466,40,290,93,228,0,31,0,892,195,20,0,5,0,5,225,201,24,48,93,179,0,31,0,313,193,fiducial_kick150
0.014,0.5,604,120,857,119,451,246,185,200,4,0,4,183,93,90,363,1,17,0,0,0,1144,0,29,28,3,0,3,56,12,44,83,0,6,0,0,0,232,0,108,96,521,0,521,127,115,12,297,0,464,0,0,0,1701,3,13,4,81,0,81,21,17,4,46,0,69,0,0,0,236,2,27,1,15,0,15,402,371,31,174,100,238,0,38,0,683,212,22,0,15,0,15,203,190,13,25,100,183,0,38,0,275,210,fiducial_kick150
0.017,0.5,476,76,627,86,448,279,128,183,0,0,0,125,80,45,262,1,2,0,0,0,889,0,19,26,0,0,0,30,8,22,49,0,0,0,0,0,150,0,191,80,287,0,287,63,56,7,265,3,282,0,0,0,1241,9,32,8,36,0,36,10,9,1,39,2,39,0,0,0,167,5,4,0,60,0,60,379,362,17,137,122,228,0,83,0,639,251,1,0,60,0,60,213,200,13,23,122,173,0,83,0,304,248,fiducial_kick150
0.02,0.5,227,38,450,55,460,296,44,105,0,0,0,48,26,22,107,2,1,0,0,0,421,0,6,14,0,0,0,16,4,12,23,1,0,0,0,0,73,0,161,52,175,0,175,23,22,1,224,1,174,0,0,0,889,8,20,2,28,0,28,3,3,0,25,0,28,0,0,0,109,1,5,0,83,0,83,366,351,15,114,131,233,0,113,0,593,320,2,0,80,0,80,209,198,11,16,129,167,0,113,0,277,309,fiducial_kick150
0.03,0.5,49,2,290,44,458,353,6,38,0,0,0,3,0,3,10,0,0,0,0,0,98,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,177,10,2,0,2,16,16,0,276,4,3,0,0,0,570,4,25,1,0,0,0,5,5,0,42,2,1,0,0,0,83,4,13,0,116,0,116,326,316,10,67,151,233,0,158,0,562,351,7,0,114,0,114,229,223,6,6,151,189,0,158,0,352,351,fiducial_kick150
0.0001,1.0,6688,3977,2862,987,52,36,1137,4817,204,0,204,469,77,392,1819,1368,45,7,0,0,6969,41,1096,2316,95,0,95,424,57,367,1617,1257,44,6,0,0,5241,36,795,1711,312,0,312,1,1,0,1088,791,62,6,0,0,2900,80,608,300,55,0,55,1,1,0,627,610,60,6,0,0,1111,80,21,0,23,0,23,0,0,0,13,10,23,0,16,0,57,32,16,0,18,0,18,0,0,0,2,9,18,0,16,0,33,32,fiducial_kick150
0.0002,1.0,6864,3261,2812,903,299,274,988,5007,309,0,309,537,65,472,1807,1071,47,3,0,0,7675,31,880,1817,110,0,110,440,37,403,1399,947,45,3,0,0,4664,25,633,1589,576,0,576,4,4,0,1153,587,69,3,0,0,3203,81,475,332,87,0,87,4,4,0,504,463,67,3,0,0,1148,81,179,0,106,0,106,2,0,2,19,15,185,0,95,0,304,269,170,0,97,0,97,0,0,0,3,12,176,0,95,0,260,269,fiducial_kick150
0.0004,1.0,5779,3244,2282,997,119,81,1121,3461,425,0,425,754,125,629,2133,1211,178,7,6,0,8165,71,960,1380,222,0,222,672,113,559,1696,1075,162,7,6,0,5320,60,278,831,1161,0,1161,4,4,0,932,665,384,8,135,0,3601,201,232,291,465,0,465,4,4,0,308,531,263,8,135,0,1594,200,63,0,12,0,12,39,22,17,47,21,62,0,10,0,163,70,43,0,10,0,10,26,18,8,11,15,60,0,10,0,90,70,fiducial_kick150
0.0006,1.0,6360,3502,2040,819,439,380,985,3635,684,0,684,1044,279,765,2322,1019,399,5,3,0,10686,71,833,1428,316,0,316,920,271,649,1809,934,262,4,3,0,6343,56,202,616,1198,0,1198,22,19,3,943,439,429,5,52,0,3697,125,190,246,360,0,360,22,19,3,270,338,251,5,52,0,1451,125,185,0,94,0,94,155,140,15,70,41,280,0,89,0,494,376,161,0,90,0,90,127,119,8,15,31,276,0,89,0,381,374,fiducial_kick150
0.0008,1.0,5866,3496,1952,859,499,461,1010,2864,738,0,738,1244,293,951,2522,989,476,5,3,0,10501,47,824,1194,355,0,355,1121,289,832,2004,920,295,5,3,0,6544,36,227,533,1165,0,1165,23,17,6,814,457,538,3,67,0,3669,156,213,249,372,0,372,23,17,6,265,345,278,2,67,0,1538,156,210,0,196,0,196,87,70,17,47,32,257,0,195,0,529,462,199,0,195,0,195,64,54,10,10,29,256,0,195,0,456,462,fiducial_kick150
0.001,1.0,5428,3403,1840,872,472,428,1066,2533,654,0,654,1165,294,871,2456,1042,432,2,6,0,9948,40,885,1139,315,0,315,1061,288,773,1988,953,270,2,6,0,6453,38,287,544,968,0,968,37,28,9,769,440,477,4,50,0,3514,113,282,230,321,0,321,37,28,9,327,315,265,4,50,0,1608,113,138,0,136,0,136,194,184,10,55,36,271,0,146,0,476,464,133,0,134,0,134,159,154,5,16,33,266,0,146,0,397,457,fiducial_kick150
0.002,1.0,4964,3117,1632,821,680,518,1094,2464,363,0,363,1035,141,894,2288,530,210,0,1,0,9635,19,993,1108,149,0,149,866,106,760,1881,491,127,0,1,0,6119,16,395,488,585,0,585,164,145,19,744,175,389,0,11,0,3135,104,379,158,130,0,130,154,135,19,467,136,185,0,11,0,1531,104,157,0,159,0,159,358,333,25,118,132,302,0,260,0,842,511,144,0,157,0,157,214,200,14,24,128,234,0,260,0,522,511,fiducial_kick150
0.004,1.0,3606,2215,1504,811,918,596,1298,1009,222,0,222,1069,539,530,2571,128,24,0,0,0,7108,0,1148,297,52,0,52,718,363,355,1903,108,15,0,0,0,4413,0,524,473,210,0,210,297,215,82,702,40,324,0,5,0,2759,238,423,124,26,0,26,238,166,72,451,30,231,0,5,0,1376,238,179,0,105,0,105,629,586,43,245,186,442,0,231,0,1246,584,157,0,98,0,98,338,318,20,50,179,315,0,231,0,610,579,fiducial_kick150
0.006,1.0,2408,1051,1145,458,1056,657,737,806,27,0,27,836,443,393,1601,25,0,0,0,0,4789,0,480,199,3,0,3,369,156,213,852,13,0,0,0,0,2099,0,356,450,117,0,117,222,194,28,614,18,81,0,0,0,2272,8,235,90,10,0,10,123,100,23,355,12,13,0,0,0,905,8,190,0,124,0,124,738,694,44,391,192,413,0,252,0,1465,641,168,0,120,0,120,366,348,18,76,188,329,0,252,0,679,632,fiducial_kick150
